S_S5_Fp_105_v1v9_1	3.6.4.12
S_S5_Fp_105_v1v9_2	3.6.4.12
S_S5_Fp_105_v1v9_3	3.6.4.12
S_S5_Fp_105_v1v9_4	3.6.4.12
S_S5_Fp_105_v1v9_5	3.6.4.12
S_S5_Fp_105_v1v9_6	3.6.4.12
S_S5_Fp_105_v1v9_7	3.6.4.12
S_S5_Fp_105_v1v9_8	3.6.4.12
S_S5_Fp_105_v1v9_9	3.6.4.12
S_S5_Fp_105_v1v9_10	3.6.4.12
S_S5_Fp_105_v1v9_11	3.6.4.12
S_S5_Fp_105_v1v9_12	3.6.4.12
S_S5_Fp_105_v1v9_13	3.6.4.12
S_S5_Fp_105_v1v9_14	3.6.4.12
S_S5_Fp_105_v1v9_15	3.6.4.12
S_S5_Fp_105_v1v9_16	3.2.1.23
S_S5_Fp_105_v1v9_17	3.2.1.23
S_S5_Fp_105_v1v9_18	3.2.1.23
S_S5_Fp_105_v1v9_19	3.2.1.23
S_S5_Fp_105_v1v9_20	2.7.7.7
S_S5_Fp_105_v1v9_21	2.7.7.7
S_S5_Fp_105_v1v9_22	2.7.7.7
S_S5_Fp_105_v1v9_23	2.7.7.7
S_S5_Fp_105_v1v9_24	2.7.7.7
S_S5_Fp_105_v1v9_25	2.7.7.7
S_S5_Fp_105_v1v9_26	2.7.7.7
S_S5_Fp_105_v1v9_27	2.7.7.7
S_S5_Fp_105_v1v9_28	2.1.1.72
S_S5_Fp_105_v1v9_29	2.1.1.72
S_S5_Fp_105_v1v9_30	2.1.1.72
S_S5_Fp_105_v1v9_31	2.1.1.72
S_S5_Fp_105_v1v9_32	5.2.1.8
S_S5_Fp_105_v1v9_33	5.2.1.8
S_S5_Fp_105_v1v9_34	2.7.13.3
S_S5_Fp_105_v1v9_35	2.7.13.3
S_S5_Fp_105_v1v9_36	2.7.13.3
S_S5_Fp_105_v1v9_37	2.7.13.3
S_S5_Fp_105_v1v9_38	2.7.13.3
S_S5_Fp_105_v1v9_39	2.7.13.3
S_S5_Fp_105_v1v9_40	3.1.3.18
S_S5_Fp_105_v1v9_41	3.1.3.18
S_S5_Fp_105_v1v9_42	3.6.1.1
S_S5_Fp_105_v1v9_43	3.2.1.18
S_S5_Fp_105_v1v9_44	2.7.11.1
S_S5_Fp_105_v1v9_45	2.7.11.1
S_S5_Fp_105_v1v9_46	2.7.11.1
S_S5_Fp_105_v1v9_47	2.7.11.1
S_S5_Fp_105_v1v9_48	3.4.16.4
S_S5_Fp_105_v1v9_49	3.4.16.4
S_S5_Fp_105_v1v9_50	3.4.16.4
S_S5_Fp_105_v1v9_51	3.4.16.4
S_S5_Fp_105_v1v9_52	3.4.16.4
S_S5_Fp_105_v1v9_53	3.4.16.4
S_S5_Fp_105_v1v9_54	3.4.16.4
S_S5_Fp_105_v1v9_55	3.4.16.4
S_S5_Fp_105_v1v9_56	3.4.16.4
S_S5_Fp_105_v1v9_57	3.4.16.4
S_S5_Fp_105_v1v9_58	3.1.21.3
S_S5_Fp_105_v1v9_59	3.1.21.3
S_S5_Fp_105_v1v9_60	3.1.21.3
S_S5_Fp_105_v1v9_61	3.6.4.13
S_S5_Fp_105_v1v9_62	3.6.4.13
S_S5_Fp_105_v1v9_63	6.3.5.5
S_S5_Fp_105_v1v9_64	6.3.5.5
S_S5_Fp_105_v1v9_65	3.1.3.48
S_S5_Fp_105_v1v9_66	3.1.3.48
S_S5_Fp_105_v1v9_67	3.1.3.48
S_S5_Fp_105_v1v9_68	3.1.3.48
S_S5_Fp_105_v1v9_69	2.7.7.6
S_S5_Fp_105_v1v9_70	2.7.7.6
S_S5_Fp_105_v1v9_71	2.7.7.6
S_S5_Fp_105_v1v9_72	2.3.3.13
S_S5_Fp_105_v1v9_73	2.1.1.191
S_S5_Fp_105_v1v9_74	2.1.1.191
S_S5_Fp_105_v1v9_75	2.7.1.11
S_S5_Fp_105_v1v9_76	2.7.1.11
S_S5_Fp_105_v1v9_77	2.7.1.11
S_S5_Fp_105_v1v9_78	2.7.1.11
S_S5_Fp_105_v1v9_79	3.2.2.27
S_S5_Fp_105_v1v9_80	2.1.1.176
S_S5_Fp_105_v1v9_81	3.6.3.14
S_S5_Fp_105_v1v9_82	3.6.3.14
S_S5_Fp_105_v1v9_83	3.6.3.14
S_S5_Fp_105_v1v9_84	3.6.3.14
S_S5_Fp_105_v1v9_85	3.6.1.66
S_S5_Fp_105_v1v9_86	3.6.1.66
S_S5_Fp_105_v1v9_87	1.17.99.6
S_S5_Fp_105_v1v9_88	1.5.1.20
S_S5_Fp_105_v1v9_89	6.3.5.3
S_S5_Fp_105_v1v9_90	3.1.26.4
S_S5_Fp_105_v1v9_91	3.1.26.4
S_S5_Fp_105_v1v9_92	3.1.3.16
S_S5_Fp_105_v1v9_93	3.1.3.16
S_S5_Fp_105_v1v9_94	2.7.8.12
S_S5_Fp_105_v1v9_95	2.3.1.15
S_S5_Fp_105_v1v9_96	2.3.1.15
S_S5_Fp_105_v1v9_97	2.5.1.3
S_S5_Fp_105_v1v9_98	6.1.1.20
S_S5_Fp_105_v1v9_99	6.1.1.20
S_S5_Fp_105_v1v9_100	5.3.1.12
S_S5_Fp_105_v1v9_101	4.1.3.38
S_S5_Fp_105_v1v9_102	1.3.5.1
S_S5_Fp_105_v1v9_103	1.3.5.1
S_S5_Fp_105_v1v9_104	1.3.5.1
S_S5_Fp_105_v1v9_105	3.6.3.34
S_S5_Fp_105_v1v9_106	3.6.3.34
S_S5_Fp_105_v1v9_107	6.3.2.4
S_S5_Fp_105_v1v9_108	5.99.1.3
S_S5_Fp_105_v1v9_109	5.99.1.3
S_S5_Fp_105_v1v9_110	5.99.1.3
S_S5_Fp_105_v1v9_111	5.99.1.3
S_S5_Fp_105_v1v9_112	4.2.1.33
S_S5_Fp_105_v1v9_113	4.2.1.33
S_S5_Fp_105_v1v9_114	2.7.1.180
S_S5_Fp_105_v1v9_115	2.5.1.49
S_S5_Fp_105_v1v9_116	2.5.1.49
S_S5_Fp_105_v1v9_117	2.5.1.47
S_S5_Fp_105_v1v9_118	2.5.1.47
S_S5_Fp_105_v1v9_119	2.7.1.49
S_S5_Fp_105_v1v9_120	2.7.4.7
S_S5_Fp_105_v1v9_121	4.1.99.17
S_S5_Fp_105_v1v9_122	4.1.1.3
S_S5_Fp_105_v1v9_123	4.1.1.3
S_S5_Fp_105_v1v9_124	4.1.1.3
S_S5_Fp_105_v1v9_125	6.3.1.2
S_S5_Fp_105_v1v9_126	6.3.1.2
S_S5_Fp_105_v1v9_127	2.4.2.7
S_S5_Fp_105_v1v9_128	2.7.4.3
S_S5_Fp_105_v1v9_129	3.4.21.89
S_S5_Fp_105_v1v9_130	2.8.1.7
S_S5_Fp_105_v1v9_131	2.8.1.7
S_S5_Fp_105_v1v9_132	2.8.1.7
S_S5_Fp_105_v1v9_133	2.8.1.7
S_S5_Fp_105_v1v9_134	3.6.3.27
S_S5_Fp_105_v1v9_135	2.3.1.1
S_S5_Fp_105_v1v9_136	5.4.99.23
S_S5_Fp_105_v1v9_137	5.4.99.23
S_S5_Fp_105_v1v9_138	5.4.99.23
S_S5_Fp_105_v1v9_139	5.1.3.2
S_S5_Fp_105_v1v9_140	4.2.1.11
S_S5_Fp_105_v1v9_141	3.2.1.22
S_S5_Fp_105_v1v9_142	1.1.98.6
S_S5_Fp_105_v1v9_143	3.6.3.54
S_S5_Fp_105_v1v9_144	3.6.3.54
S_S5_Fp_105_v1v9_145	1.8.4.12
S_S5_Fp_105_v1v9_146	1.8.4.11
S_S5_Fp_105_v1v9_147	1.8.4.11
S_S5_Fp_105_v1v9_148	3.5.2.3
S_S5_Fp_105_v1v9_149	3.6.1.55
S_S5_Fp_105_v1v9_150	3.6.1.55
S_S5_Fp_105_v1v9_151	2.7.1.2
S_S5_Fp_105_v1v9_152	2.7.1.2
S_S5_Fp_105_v1v9_153	4.2.3.4
S_S5_Fp_105_v1v9_154	4.2.1.35
S_S5_Fp_105_v1v9_155	4.2.1.35
S_S5_Fp_105_v1v9_156	1.3.5.4
S_S5_Fp_105_v1v9_157	1.3.5.4
S_S5_Fp_105_v1v9_158	1.3.5.4
S_S5_Fp_105_v1v9_159	1.3.5.4
S_S5_Fp_105_v1v9_160	3.5.1.88
S_S5_Fp_105_v1v9_161	1.97.1.4
S_S5_Fp_105_v1v9_162	1.97.1.4
S_S5_Fp_105_v1v9_163	1.97.1.4
S_S5_Fp_105_v1v9_164	3.2.1.20
S_S5_Fp_105_v1v9_165	3.2.1.20
S_S5_Fp_105_v1v9_166	3.2.1.20
S_S5_Fp_105_v1v9_167	5.4.99.22
S_S5_Fp_105_v1v9_168	2.7.1.90
S_S5_Fp_105_v1v9_169	2.7.1.90
S_S5_Fp_105_v1v9_170	2.7.1.90
S_S5_Fp_105_v1v9_171	2.2.1.6
S_S5_Fp_105_v1v9_172	2.2.1.6
S_S5_Fp_105_v1v9_173	2.2.1.6
S_S5_Fp_105_v1v9_174	5.1.1.1
S_S5_Fp_105_v1v9_175	3.1.11.6
S_S5_Fp_105_v1v9_176	3.1.11.6
S_S5_Fp_105_v1v9_177	3.2.1.1
S_S5_Fp_105_v1v9_178	3.2.1.1
S_S5_Fp_105_v1v9_179	2.1.1.63
S_S5_Fp_105_v1v9_180	2.1.1.63
S_S5_Fp_105_v1v9_181	6.1.1.10
S_S5_Fp_105_v1v9_182	3.1.21.5
S_S5_Fp_105_v1v9_183	3.1.21.5
S_S5_Fp_105_v1v9_184	3.1.21.5
S_S5_Fp_105_v1v9_185	3.1.21.5
S_S5_Fp_105_v1v9_186	1.1.1.133
S_S5_Fp_105_v1v9_187	1.1.1.133
S_S5_Fp_105_v1v9_188	3.5.99.6
S_S5_Fp_105_v1v9_189	2.1.1.227
S_S5_Fp_105_v1v9_190	2.1.1.226
S_S5_Fp_105_v1v9_191	3.2.2.10
S_S5_Fp_105_v1v9_192	2.4.2.10
S_S5_Fp_105_v1v9_193	2.4.2.10
S_S5_Fp_105_v1v9_194	3.6.1.27
S_S5_Fp_105_v1v9_195	3.6.1.27
S_S5_Fp_105_v1v9_196	4.1.1.23
S_S5_Fp_105_v1v9_197	6.1.1.12
S_S5_Fp_105_v1v9_198	3.1.1.1
S_S5_Fp_105_v1v9_199	1.8.1.9
S_S5_Fp_105_v1v9_200	1.8.1.9
S_S5_Fp_105_v1v9_201	1.8.1.9
S_S5_Fp_105_v1v9_202	4.3.1.17
S_S5_Fp_105_v1v9_203	4.3.1.17
S_S5_Fp_105_v1v9_204	4.3.1.17
S_S5_Fp_105_v1v9_205	4.3.1.17
S_S5_Fp_105_v1v9_206	1.2.1.11
S_S5_Fp_105_v1v9_207	2.5.1.29
S_S5_Fp_105_v1v9_208	2.5.1.10
S_S5_Fp_105_v1v9_209	2.5.1.1
S_S5_Fp_105_v1v9_210	3.1.26.5
S_S5_Fp_105_v1v9_211	4.2.1.136
S_S5_Fp_105_v1v9_212	1.4.1.14
S_S5_Fp_105_v1v9_213	1.4.1.14
S_S5_Fp_105_v1v9_214	1.4.1.14
S_S5_Fp_105_v1v9_215	1.4.1.14
S_S5_Fp_105_v1v9_216	1.4.1.13
S_S5_Fp_105_v1v9_217	1.4.1.13
S_S5_Fp_105_v1v9_218	1.4.1.13
S_S5_Fp_105_v1v9_219	1.4.1.13
S_S5_Fp_105_v1v9_220	4.6.1.12
S_S5_Fp_105_v1v9_221	2.1.1.177
S_S5_Fp_105_v1v9_222	5.1.99.6
S_S5_Fp_105_v1v9_223	2.3.1.39
S_S5_Fp_105_v1v9_224	1.11.1.15
S_S5_Fp_105_v1v9_225	3.4.23.36
S_S5_Fp_105_v1v9_226	6.1.1.5
S_S5_Fp_105_v1v9_227	3.5.2.6
S_S5_Fp_105_v1v9_228	3.5.2.6
S_S5_Fp_105_v1v9_229	2.7.1.33
S_S5_Fp_105_v1v9_230	2.7.1.33
S_S5_Fp_105_v1v9_231	2.1.2.9
S_S5_Fp_105_v1v9_232	2.7.1.6
S_S5_Fp_105_v1v9_233	2.7.1.6
S_S5_Fp_105_v1v9_234	3.1.11.2
S_S5_Fp_105_v1v9_235	3.5.1.25
S_S5_Fp_105_v1v9_236	3.5.1.124
S_S5_Fp_105_v1v9_237	2.7.4.1
S_S5_Fp_105_v1v9_238	3.4.11.18
S_S5_Fp_105_v1v9_239	2.7.1.23
S_S5_Fp_105_v1v9_240	3.1.3.5
S_S5_Fp_105_v1v9_241	3.1.3.5
S_S5_Fp_105_v1v9_242	6.3.2.17
S_S5_Fp_105_v1v9_243	6.3.2.12
S_S5_Fp_105_v1v9_244	1.4.1.4
S_S5_Fp_105_v1v9_245	2.7.1.202
S_S5_Fp_105_v1v9_246	2.7.1.202
S_S5_Fp_105_v1v9_247	2.3.1.54
S_S5_Fp_105_v1v9_248	4.4.1.16
S_S5_Fp_105_v1v9_249	2.1.3.15
S_S5_Fp_105_v1v9_250	2.1.3.15
S_S5_Fp_105_v1v9_251	5.1.3.3
S_S5_Fp_105_v1v9_252	2.7.4.22
S_S5_Fp_105_v1v9_253	1.2.1.12
S_S5_Fp_105_v1v9_254	2.3.1.179
S_S5_Fp_105_v1v9_255	2.7.7.60
S_S5_Fp_105_v1v9_256	6.1.1.2
S_S5_Fp_105_v1v9_257	2.7.1.4
S_S5_Fp_105_v1v9_258	2.7.1.4
S_S5_Fp_105_v1v9_259	2.1.1.228
S_S5_Fp_105_v1v9_260	2.4.1.1
S_S5_Fp_105_v1v9_261	1.2.3.3
S_S5_Fp_105_v1v9_262	4.2.1.46
S_S5_Fp_105_v1v9_263	2.7.7.24
S_S5_Fp_105_v1v9_264	6.3.4.15
S_S5_Fp_105_v1v9_265	6.3.4.15
S_S5_Fp_105_v1v9_266	6.1.1.21
S_S5_Fp_105_v1v9_267	1.1.1.85
S_S5_Fp_105_v1v9_268	2.7.2.3
S_S5_Fp_105_v1v9_269	6.3.4.4
S_S5_Fp_105_v1v9_270	2.1.2.2
S_S5_Fp_105_v1v9_271	3.5.1.42
S_S5_Fp_105_v1v9_272	2.7.1.40
S_S5_Fp_105_v1v9_273	1.17.7.3
S_S5_Fp_105_v1v9_274	1.17.7.1
S_S5_Fp_105_v1v9_275	3.1.1.29
S_S5_Fp_105_v1v9_276	3.1.1.29
S_S5_Fp_105_v1v9_277	6.1.1.7
S_S5_Fp_105_v1v9_278	6.1.1.7
S_S5_Fp_105_v1v9_279	2.1.1.182
S_S5_Fp_105_v1v9_280	6.3.3.1
S_S5_Fp_105_v1v9_281	2.4.2.14
S_S5_Fp_105_v1v9_282	4.1.1.36
S_S5_Fp_105_v1v9_283	6.3.2.5
S_S5_Fp_105_v1v9_284	3.1.3.100
S_S5_Fp_105_v1v9_285	3.1.3.15
S_S5_Fp_105_v1v9_286	3.1.3.15
S_S5_Fp_105_v1v9_287	3.1.3.15
S_S5_Fp_105_v1v9_288	2.7.4.8
S_S5_Fp_105_v1v9_289	2.3.1.180
S_S5_Fp_105_v1v9_290	1.1.1.267
S_S5_Fp_105_v1v9_291	2.7.7.3
S_S5_Fp_105_v1v9_292	2.7.7.9
S_S5_Fp_105_v1v9_293	3.6.5.4
S_S5_Fp_105_v1v9_294	6.1.1.11
S_S5_Fp_105_v1v9_295	4.2.1.2
S_S5_Fp_105_v1v9_296	4.2.1.2
S_S5_Fp_105_v1v9_297	4.3.3.7
S_S5_Fp_105_v1v9_298	4.3.3.7
S_S5_Fp_105_v1v9_299	4.3.3.7
S_S5_Fp_105_v1v9_300	1.17.1.8
S_S5_Fp_105_v1v9_301	6.1.1.3
S_S5_Fp_105_v1v9_302	2.4.1.129
S_S5_Fp_105_v1v9_303	1.1.1.94
S_S5_Fp_105_v1v9_304	6.1.1.6
S_S5_Fp_105_v1v9_305	6.3.5.2
S_S5_Fp_105_v1v9_306	2.6.1.42
S_S5_Fp_105_v1v9_307	4.1.2.13
S_S5_Fp_105_v1v9_308	4.1.2.13
S_S5_Fp_105_v1v9_309	4.1.1.20
