Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
016R_0_F_NS6_week5_S1_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.000649059836826357)	(34.0, 0.000649059836826357)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.000649059836826357)	(38.0, 0.000649059836826357)	(39.0, 0.0)	(40.0, 0.000649059836826357)	(41.0, 0.003245299184131785)	(42.0, 0.005192478694610856)	(43.0, 0.010384957389221712)	(44.0, 0.02596239347305428)	(45.0, 0.16551025839072103)	(46.0, 11.979048348467245)	(47.0, 23.182470191926992)	(48.0, 9.141358741862412)	(49.0, 9.235472418202233)	(50.0, 3.6814673944790965)	(51.0, 1.4117051450973266)	(52.0, 0.5400177842395291)	(53.0, 5.252841259435708)	(54.0, 21.76492350829823)	(55.0, 11.516917744646879)	(56.0, 1.0352504397380395)	(57.0, 0.3803490643802452)	(58.0, 0.16096683953293656)	(59.0, 0.16680837806437374)	(60.0, 0.07269470172455199)	(61.0, 0.045434188577844994)	(62.0, 0.01103401722604807)	(63.0, 0.003245299184131785)	(64.0, 0.003245299184131785)	(65.0, 0.004543418857784499)	(66.0, 0.034400171351796925)	(67.0, 0.11553265095509155)	(68.0, 0.031154872167665135)	(69.0, 0.011683077062874426)	(70.0, 0.002596239347305428)	(71.0, 0.001298119673652714)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
016R_0_F_NS6_week5_S1_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0006531934628398239)	(34.0, 0.0)	(35.0, 0.0006531934628398239)	(36.0, 0.0019595803885194716)	(37.0, 0.0019595803885194716)	(38.0, 0.0)	(39.0, 0.0026127738513592957)	(40.0, 0.0026127738513592957)	(41.0, 0.0032659673141991197)	(42.0, 0.010451095405437183)	(43.0, 0.014370256182476124)	(44.0, 0.029393705827792077)	(45.0, 0.0574810247299045)	(46.0, 0.3096137013860765)	(47.0, 1.680013586424027)	(48.0, 9.417090153761741)	(49.0, 23.47903902177747)	(50.0, 12.400877892014057)	(51.0, 5.754634407618848)	(52.0, 3.8303264660927274)	(53.0, 6.148510065711262)	(54.0, 6.132180229140267)	(55.0, 5.392112035742747)	(56.0, 11.527558232197212)	(57.0, 8.541810913556377)	(58.0, 2.2306556755979985)	(59.0, 0.8589494036343684)	(60.0, 0.4957738382954264)	(61.0, 0.3749330476700589)	(62.0, 0.2717284805413668)	(63.0, 0.22927090545677817)	(64.0, 0.1665643330241551)	(65.0, 0.1339046598821639)	(66.0, 0.09863221288881341)	(67.0, 0.11104288868277006)	(68.0, 0.12671953179092585)	(69.0, 0.07968960246645851)	(70.0, 0.03723202738186996)	(71.0, 0.012410675793956655)	(72.0, 0.005878741165558415)	(73.0, 0.004572354239878767)	(74.0, 0.005878741165558415)	(75.0, 0.006531934628398239)	(76.0, 0.0026127738513592957)	(77.0, 0.0013063869256796478)	(78.0, 0.0013063869256796478)	(79.0, 0.0006531934628398239)	(80.0, 0.0006531934628398239)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0019595803885194716)	(85.0, 0.0)	(86.0, 0.0006531934628398239)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0006531934628398239)	(91.0, 0.0006531934628398239)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
016R_R_F_NS6_Pellet_week9_S2_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.000630727796804733)	(32.0, 0.000630727796804733)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.000630727796804733)	(39.0, 0.0)	(40.0, 0.000630727796804733)	(41.0, 0.0018921833904141988)	(42.0, 0.001261455593609466)	(43.0, 0.00630727796804733)	(44.0, 0.01892183390414199)	(45.0, 0.12046900918970399)	(46.0, 8.357774035459517)	(47.0, 18.005386415384713)	(48.0, 19.041041457738082)	(49.0, 18.86822204141359)	(50.0, 4.752533948923663)	(51.0, 2.0094987606198793)	(52.0, 0.5317035327063899)	(53.0, 4.357067620327095)	(54.0, 14.74137006692022)	(55.0, 7.623606879978808)	(56.0, 0.7713800954921884)	(57.0, 0.22453909566248495)	(58.0, 0.11163882003443774)	(59.0, 0.09713208070792888)	(60.0, 0.05235040713479284)	(61.0, 0.04036657899550291)	(62.0, 0.01892183390414199)	(63.0, 0.006938005764852063)	(64.0, 0.0018921833904141988)	(65.0, 0.0037843667808283975)	(66.0, 0.03595148441786978)	(67.0, 0.139390843093846)	(68.0, 0.03910512340189345)	(69.0, 0.013876011529704127)	(70.0, 0.002522911187218932)	(71.0, 0.000630727796804733)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
016R_R_F_NS6_Pellet_week9_S2_L001_R2_001	(0.0, 0.0)	(1.0, 0.0006279618868998778)	(2.0, 0.0006279618868998778)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0006279618868998778)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0006279618868998778)	(39.0, 0.0012559237737997555)	(40.0, 0.0018838856606996333)	(41.0, 0.0031398094344993886)	(42.0, 0.012559237737997555)	(43.0, 0.017582932833196577)	(44.0, 0.027630323023594618)	(45.0, 0.056516569820988995)	(46.0, 0.2599762211765494)	(47.0, 1.602558735368488)	(48.0, 8.203066128573102)	(49.0, 24.81391396084867)	(50.0, 20.616616708809886)	(51.0, 8.907639365674767)	(52.0, 4.037166970879314)	(53.0, 6.146490948976003)	(54.0, 5.931100021769345)	(55.0, 4.195413366378084)	(56.0, 6.738659008322588)	(57.0, 4.77627811176047)	(58.0, 1.391563541370129)	(59.0, 0.6128908016142807)	(60.0, 0.37300936081852737)	(61.0, 0.2750473064621464)	(62.0, 0.21601888909355793)	(63.0, 0.15573454795116967)	(64.0, 0.12056868228477653)	(65.0, 0.09859001624328079)	(66.0, 0.0621682268030879)	(67.0, 0.09419428303498166)	(68.0, 0.10926536832057872)	(69.0, 0.0646800743506874)	(70.0, 0.028886246797394374)	(71.0, 0.013815161511797309)	(72.0, 0.004395733208299144)	(73.0, 0.005023695095199022)	(74.0, 0.002511847547599511)	(75.0, 0.005023695095199022)	(76.0, 0.004395733208299144)	(77.0, 0.0031398094344993886)	(78.0, 0.0006279618868998778)	(79.0, 0.0012559237737997555)	(80.0, 0.0012559237737997555)	(81.0, 0.0006279618868998778)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0006279618868998778)	(87.0, 0.0006279618868998778)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0012559237737997555)	(100.0, 0.0008372825158665037)
073R_R_M_S2_Pellet_week9_S61_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0004267868498435827)	(36.0, 0.0012803605495307479)	(37.0, 0.0008535736996871654)	(38.0, 0.0008535736996871654)	(39.0, 0.0012803605495307479)	(40.0, 0.0008535736996871654)	(41.0, 0.0021339342492179133)	(42.0, 0.0051214421981229915)	(43.0, 0.008535736996871653)	(44.0, 0.013657179194994646)	(45.0, 0.05462871677997858)	(46.0, 2.413052849015616)	(47.0, 27.764191729724423)	(48.0, 9.610813071627637)	(49.0, 3.178708457635003)	(50.0, 8.23186475978302)	(51.0, 6.233648728815368)	(52.0, 0.772057411367041)	(53.0, 5.096688560832064)	(54.0, 24.48774908347524)	(55.0, 10.041014216269968)	(56.0, 0.9615507726975916)	(57.0, 0.34313662727424044)	(58.0, 0.16516651088946646)	(59.0, 0.24668279920959077)	(60.0, 0.1446807420969745)	(61.0, 0.11950031795620313)	(62.0, 0.034569734837330196)	(63.0, 0.011950031795620313)	(64.0, 0.0051214421981229915)	(65.0, 0.002987507948905078)	(66.0, 0.0098160975464024)	(67.0, 0.02475363729092779)	(68.0, 0.00810895014702807)	(69.0, 0.0017071473993743307)	(70.0, 0.0008535736996871654)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
073R_R_M_S2_Pellet_week9_S61_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0008566337719298245)	(35.0, 0.0012849506578947367)	(36.0, 0.0008566337719298245)	(37.0, 0.002141584429824561)	(38.0, 0.0008566337719298245)	(39.0, 0.002141584429824561)	(40.0, 0.0025699013157894734)	(41.0, 0.0047114857456140346)	(42.0, 0.012849506578947368)	(43.0, 0.017989309210526314)	(44.0, 0.032980400219298246)	(45.0, 0.06467584978070175)	(46.0, 0.35678796600877194)	(47.0, 1.8104954769736843)	(48.0, 10.13012266995614)	(49.0, 22.61084841008772)	(50.0, 6.482576069078948)	(51.0, 1.9809655975877194)	(52.0, 3.901110197368421)	(53.0, 9.670966968201753)	(54.0, 9.88683867872807)	(55.0, 5.740731222587719)	(56.0, 12.62549684758772)	(57.0, 8.622447231359649)	(58.0, 2.4529708059210527)	(59.0, 1.0755037006578947)	(60.0, 0.6437602796052632)	(61.0, 0.4668654057017544)	(62.0, 0.3726356907894737)	(63.0, 0.2681263706140351)	(64.0, 0.2090186403508772)	(65.0, 0.1533374451754386)	(66.0, 0.10322436951754387)	(67.0, 0.10193941885964912)	(68.0, 0.08266515899122806)	(69.0, 0.041118421052631575)	(70.0, 0.020559210526315787)	(71.0, 0.010707922149122806)	(72.0, 0.008994654605263157)	(73.0, 0.005568119517543859)	(74.0, 0.0047114857456140346)	(75.0, 0.0025699013157894734)	(76.0, 0.00042831688596491226)	(77.0, 0.0025699013157894734)	(78.0, 0.0025699013157894734)	(79.0, 0.0008566337719298245)	(80.0, 0.0)	(81.0, 0.0012849506578947367)	(82.0, 0.0008566337719298245)	(83.0, 0.0008566337719298245)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.00042831688596491226)	(87.0, 0.00042831688596491226)	(88.0, 0.0008566337719298245)	(89.0, 0.00042831688596491226)	(90.0, 0.00042831688596491226)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.00042831688596491226)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
073R_R_M_S2_diabetes_S7_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0006058916908013523)	(29.0, 0.0006058916908013523)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0006058916908013523)	(35.0, 0.0006058916908013523)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0012117833816027046)	(40.0, 0.0012117833816027046)	(41.0, 0.0030294584540067615)	(42.0, 0.003635350144808114)	(43.0, 0.007270700289616228)	(44.0, 0.02362977594125274)	(45.0, 0.06725397767895011)	(46.0, 3.3911757934151696)	(47.0, 32.72178665341784)	(48.0, 9.803933448856682)	(49.0, 3.0694473055996507)	(50.0, 6.777504453303927)	(51.0, 4.953164572301056)	(52.0, 0.6628455097366794)	(53.0, 7.433079262750991)	(54.0, 21.28982223137792)	(55.0, 7.805702652593823)	(56.0, 1.093634501896441)	(57.0, 0.3271815130327303)	(58.0, 0.14783757255552998)	(59.0, 0.18782642414841924)	(60.0, 0.09512499545581232)	(61.0, 0.053924360481320356)	(62.0, 0.022417992559650036)	(63.0, 0.008482483671218934)	(64.0, 0.004241241835609467)	(65.0, 0.0006058916908013523)	(66.0, 0.010906050434424342)	(67.0, 0.02060031748724598)	(68.0, 0.004847133526410819)	(69.0, 0.001817675072404057)	(70.0, 0.0012117833816027046)	(71.0, 0.0006058916908013523)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0006058916908013523)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
073R_R_M_S2_diabetes_S7_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0006072087826678325)	(35.0, 0.0006072087826678325)	(36.0, 0.0)	(37.0, 0.0006072087826678325)	(38.0, 0.001214417565335665)	(39.0, 0.0018216263480034976)	(40.0, 0.0030360439133391625)	(41.0, 0.00242883513067133)	(42.0, 0.004250461478674828)	(43.0, 0.013358593218692314)	(44.0, 0.03218206548139512)	(45.0, 0.07529388905081123)	(46.0, 0.38922082969008065)	(47.0, 2.139196541338774)	(48.0, 12.300835519284952)	(49.0, 25.687360341979986)	(50.0, 6.298576702613426)	(51.0, 2.087583794812008)	(52.0, 4.8910667443893905)	(53.0, 11.472602739726028)	(54.0, 10.343801612746526)	(55.0, 5.082944719712426)	(56.0, 8.500315748566987)	(57.0, 6.124307781987759)	(58.0, 1.8641309627902458)	(59.0, 0.8421985815602837)	(60.0, 0.45176333430486737)	(61.0, 0.33517924803264354)	(62.0, 0.261099776547168)	(63.0, 0.2125230739337414)	(64.0, 0.16212474497231127)	(65.0, 0.11597687748955601)	(66.0, 0.08561643835616438)	(67.0, 0.07407947148547557)	(68.0, 0.05464879044010493)	(69.0, 0.035218109394734284)	(70.0, 0.018823472262702808)	(71.0, 0.006072087826678325)	(72.0, 0.006072087826678325)	(73.0, 0.006072087826678325)	(74.0, 0.0030360439133391625)	(75.0, 0.0018216263480034976)	(76.0, 0.001214417565335665)	(77.0, 0.0006072087826678325)	(78.0, 0.001214417565335665)	(79.0, 0.0006072087826678325)	(80.0, 0.0)	(81.0, 0.001214417565335665)	(82.0, 0.0006072087826678325)	(83.0, 0.0)	(84.0, 0.0006072087826678325)	(85.0, 0.001214417565335665)	(86.0, 0.0018216263480034976)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.001214417565335665)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
073R_R_M_S2_week5_S33_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0021849207693106026)	(37.0, 0.0027311509616382537)	(38.0, 0.0005462301923276506)	(39.0, 0.0005462301923276506)	(40.0, 0.0010924603846553013)	(41.0, 0.0027311509616382537)	(42.0, 0.0021849207693106026)	(43.0, 0.008193452884914762)	(44.0, 0.016933135962157172)	(45.0, 0.03441250211664199)	(46.0, 1.6692794677533005)	(47.0, 22.374134907932902)	(48.0, 7.482807404696487)	(49.0, 2.1150033046926633)	(50.0, 4.842876885176952)	(51.0, 3.592555974938959)	(52.0, 0.5937522190601563)	(53.0, 6.329715468692816)	(54.0, 34.582379706455896)	(55.0, 13.794497277042492)	(56.0, 1.2186395590829888)	(57.0, 0.4249670896309123)	(58.0, 0.1840795748144183)	(59.0, 0.25836688097097876)	(60.0, 0.16113790673665696)	(61.0, 0.15895298596734636)	(62.0, 0.042605955001556756)	(63.0, 0.019118056731467777)	(64.0, 0.010378373654225365)	(65.0, 0.004369841538621205)	(66.0, 0.01474821519284657)	(67.0, 0.04151349461690146)	(68.0, 0.010378373654225365)	(69.0, 0.0021849207693106026)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
073R_R_M_S2_week5_S33_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0005457055700167532)	(38.0, 0.0010914111400335063)	(39.0, 0.0016371167100502593)	(40.0, 0.0021828222800670126)	(41.0, 0.005457055700167531)	(42.0, 0.006002761270184284)	(43.0, 0.014188344820435583)	(44.0, 0.02455675065075389)	(45.0, 0.047476384591457525)	(46.0, 0.21609940572663425)	(47.0, 1.2698568614289847)	(48.0, 6.526638617400368)	(49.0, 18.25603413934046)	(50.0, 5.576565220001201)	(51.0, 1.472859333475217)	(52.0, 3.3375352662224627)	(53.0, 7.824326462900206)	(54.0, 8.898820730263193)	(55.0, 7.149288672789483)	(56.0, 18.358081080933594)	(57.0, 13.1498671206937)	(58.0, 3.4832386534169353)	(59.0, 1.3184246571604756)	(60.0, 0.733973991672533)	(61.0, 0.5571653869871049)	(62.0, 0.45457273982395535)	(63.0, 0.33833745341038696)	(64.0, 0.24775032878760592)	(65.0, 0.18444848266566258)	(66.0, 0.170260137845227)	(67.0, 0.12605798667387)	(68.0, 0.10150123602311609)	(69.0, 0.06439325726197687)	(70.0, 0.02783098407085441)	(71.0, 0.020191106090619866)	(72.0, 0.009276994690284803)	(73.0, 0.004365644560134025)	(74.0, 0.0032742334201005187)	(75.0, 0.0016371167100502593)	(76.0, 0.0021828222800670126)	(77.0, 0.0021828222800670126)	(78.0, 0.0010914111400335063)	(79.0, 0.0005457055700167532)	(80.0, 0.0005457055700167532)	(81.0, 0.0016371167100502593)	(82.0, 0.0005457055700167532)	(83.0, 0.0010914111400335063)	(84.0, 0.0005457055700167532)	(85.0, 0.0005457055700167532)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0005457055700167532)	(90.0, 0.0)	(91.0, 0.0010914111400335063)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0005457055700167532)	(96.0, 0.0005457055700167532)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0005457055700167532)	(100.0, 0.0)
