sample	weighted_NSTI
1174R_0_M_S2_week9	0.0010349371954345502
160R_0_F_S2_week10	0.001281094838565265
160R_L_F_S2_week10	0.0006613587432547821
2446R_0_F_S2_week9	0.0011926262983644885
3795R_R_F_S2_week10	0.0017587931079864364
3896R_0_M_S2_week10	0.000985588272404418
3896R_L_M_S2_week10	0.0009499741841966551
3909R_R_M_S2_week10	0.0009840122912483757
S2_inocula	0.001226005876066523
073R_0_M_S2_week5	0.0006642451466961655
073R_0_M_S2_week6	0.0008603254486164588
073R_0_M_S2_week7	0.0009792249021721303
073R_0_M_S2_week9	0.0013197171013581326
1067R_R_M_S2_week5	0.0007675324042378191
1067R_R_M_S2_week6	0.0007250250959326998
1067R_R_M_S2_week7	0.00043614503733424
1067R_R_M_S2_week9	0.0014524422888640344
1152R_0_M_S2_week9	0.0011737206543987236
2404R_R_F_S2_week5	0.0011471788387440592
2404R_R_F_S2_week6	0.0004970138481008681
2404R_R_F_S2_week7	0.0009031366644695049
2404R_R_F_S2_week9	0.0018619251542398975
2446R_L_F_S2_week5	0.0005200599259906298
2446R_L_F_S2_week6	0.0005316871541618953
2446R_L_F_S2_week7	0.0009546799554638943
2446R_L_F_S2_week9	0.0010426241659814062
3795R_0_F_S2_week5	0.0007882831268656437
3795R_0_F_S2_week6	0.00046590903802620607
3795R_0_F_S2_week7	0.0010879777986349598
3795R_0_F_S2_week9	0.0010749512741138726
3909R_0_M_S2_week5	0.0006083038110765694
3909R_0_M_S2_week6	0.0006433277486914387
3909R_0_M_S2_week7	0.0009893126543776918
3909R_0_M_S2_week9	0.001085688890760591
3918R_R_M_S2_week5	0.0011135456575841112
3918R_R_M_S2_week6	0.0007662910946992958
3918R_R_M_S2_week7	0.001104530011097109
3918R_R_M_S2_week9	0.0012962871088984867
3969R_0_F_S2_week5	0.00067423058394712
3969R_0_F_S2_week6	0.0006447914155513093
3969R_0_F_S2_week7	0.0011117226266311345
3969R_0_F_S2_week9	0.0014252471943964236
3980R_0_F_S2_week9	0.000878890124134289
073R_R_M_S2_diabetes	0.0020485883942471467
073R_R_M_S2_Pellet_week9	0.0013841557193047251
073R_R_M_S2_week5	0.0007241378694473842
073R_S2_week21	0.0010200283949352174
1067R_0_M_S2_week5	0.0008121676376256343
1067R_0_M_S2_week9	0.0018531027186232596
1067R_L_M_S2_week5	0.0012739718142626211
1067R_L_M_S2_week9	0.0012383580106774858
1067R_R_M_S2_diabetes	0.0020614468596491225
1067R_S2_week27	0.001498687872907022
1152R_0_M_S2_week5	0.0007796437096482425
1152R_L_M_S2_diabetes	0.0019932736162927007
1152R_L_M_S2_week5	0.0010563246787799539
1152R_L_M_S2_week9	0.0010631571360413812
1152R_R_M_S2_week5	0.0007957637340208246
1152R_R_M_S2_week9	0.001243659889223715
1152R_S2_week28	0.001084833133847295
1174R_0_M_S2_diabetes	0.0012284008247434087
1174R_0_M_S2_week5	0.001032982712157457
1174R_S2_week14	0.0016521439485057802
2404R_0_F_S2_week5	0.0005613191048148925
2404R_0_F_S2_week9	0.0012014767349248277
2404R_L_F_S2_diabetes	0.001722578566847454
2404R_L_F_S2_week5	0.001260239874970653
2404R_L_F_S2_week9	0.000853613886164042
2404R_S2_week14	0.0015171209583657145
2446R_0_F_S2_week5	0.001031720988350493
2446R_L_F_S2_diabetes	0.0016671434482704887
2446R_R_F_S2_Pellet_week9	0.0009706788449201238
2446R_R_F_S2_week5	0.0007063621857851828
2446R_RL_F_S2_Pellet_week9	0.001887333282192158
2446R_RL_F_S2_week5	0.0006898475185288993
2446R_S2_week15	0.0015891745002892667
2453R_0_F_S2_Pellet_week9	0.0009863183645059165
2453R_0_F_S2_week5	0.0007219635330846085
2453R_L_F_S2_diabetes	0.002000539283883915
2453R_L_F_S2_Pellet_week9	0.0013489006169974474
2453R_L_F_S2_week5	0.0010313731519287835
2453R_R_F_S2_diabetes	0.001940307493506661
2453R_R_F_S2_Pellet_week9	0.0010712836287209463
2453R_R_F_S2_week5	0.0006935906618247459
2453R_S2_week21	0.001543972391161553
3795R_L_F_S2_week5	0.0008073975923707377
3795R_L_F_S2_week9	0.0006684713726089591
3880R_0_F_S2_week5	0.0005686109916305932
3880R_0_F_S2_week9	0.0004416624422033728
3880R_L_F_S2_week5	0.0006073607101332448
3880R_L_F_S2_week9	0.0007378710759891089
3880R_R_F_S2_week5	0.0006447305159203973
3880R_R_F_S2_week9	0.0011600223792511423
3880R_S2_week15	0.0013180388756204883
3909R_0_M_S2_diabetes	0.0014931175946879054
3909R_L_M_S2_diabetes	0.0019469768278116482
3909R_L_M_S2_week5	0.0006908504431446166
3909R_L_M_S2_week9	0.0011975404533413525
3909R_S2_week21	0.0014850808957281106
3918R_0_M_S2_diabetes	0.0014035179343179788
3918R_0_M_S2_week5	0.000985478291084763
3918R_0_M_S2_week9	0.001495671252618326
3918R_L_M_S2_week5	0.0008826184210437104
3918R_L_M_S2_week9	0.0016538211067995056
3918R_RL_M_S2_week5	0.0009128991512324067
3918R_RL_M_S2_week9	0.0011389536541819034
3918R_RR_M_S2_week5	0.000589788312610548
3918R_RR_M_S2_week9	0.0018751121290117338
3918R_S2_week29	0.0014186634389656224
3969R_R_F_S2_diabetes	0.001852336732299158
3969R_R_F_S2_Pellet_week9	0.0011776761958670532
3969R_R_F_S2_week5	0.0007948270021229288
3969R_S2_week18	0.001514977640583032
3980R_0_F_S2_diabetes	0.0014599678893388811
3980R_0_F_S2_week5	0.0007580012107690709
3980R_L_F_S2_Pellet_week9	0.0010283452314957518
3980R_L_F_S2_week5	0.0010488940029019411
3980R_R_F_S2_diabetes	0.0015329553593883144
3980R_R_F_S2_Pellet_week9	0.001142492602615565
3980R_R_F_S2_week5	0.0008138081174007577
3980R_S2_week14	0.0019136186397367247
S2_defined_inocula	0.0010663481648008303
048R_S2_R_Female_week5	0.0008310577609079187
048R_S2_R_Female_week9	0.0016807770955495746
1050R_S2_L_Male_week5	0.0008973650487353279
1050R_S2_L_Male_week9	0.0010931572249382596
1050R_S2_R_Male_week5	0.0007181124812086123
1050R_S2_R_Male_week9	0.0010232458865121305
1050R_S2_RR_Male_week5	0.0006615247211960091
1050R_S2_RR_Male_week9	0.0011007462521196243
1127R_S2_0_Female_week5	0.0008589726819510865
1127R_S2_0_Female_week9	0.0010547885063786348
1127R_S2_R_Female_week5	0.0011976026553231194
1127R_S2_R_Female_week9	0.000986889013908661
2514R_S2_L_Male_week5	0.0007547991438421034
2514R_S2_L_Male_week9	0.0012086680097747342
2514R_S2_R_Male_week5	0.0004658709827953187
2514R_S2_R_Male_week9	0.001927454316441543
3995R_S2_0_Female_week5	0.0008265708674267255
3995R_S2_0_Female_week9	0.0010462954984604912
3995R_S2_L_Female_week5	0.0007598168563627253
3995R_S2_L_Female_week9	0.0015662205549946892
3995R_S2_R_Female_week5	0.0008824090392396411
3995R_S2_R_Female_week9	0.0012231934386507939
3995R_S2_RR_Female_week5	0.0007071166763576938
3995R_S2_RR_Female_week9	0.0013465921299802835
3997R_S2_L_Male_week5	0.000803577705528127
3997R_S2_L_Male_week9	0.001743022336967739
3997R_S2_R_Male_week5	0.0007693404652202922
3997R_S2_R_Male_week9	0.0012380344813246636
S2_mouse_inoculum	0.0009770293025298748
