S_NS6_Bu_034_1	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_2	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_3	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_4	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_5	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_6	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_7	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_8	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_9	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_10	NADH-DEHYDROG-A-RXN
S_NS6_Bu_034_11	RXN-11135
S_NS6_Bu_034_12	RXN-11135
S_NS6_Bu_034_13	RXN-11135
S_NS6_Bu_034_14	RXN-11135
S_NS6_Bu_034_15	RXN-11135
S_NS6_Bu_034_16	RXN-11135
S_NS6_Bu_034_17	RXN-11135
S_NS6_Bu_034_18	RXN-11135
S_NS6_Bu_034_19	RXN-11135
S_NS6_Bu_034_20	RXN-11135
S_NS6_Bu_034_21	RXN-11135
S_NS6_Bu_034_22	RXN-11135
S_NS6_Bu_034_23	RXN-11135
S_NS6_Bu_034_24	RXN-11135
S_NS6_Bu_034_25	RXN-11135
S_NS6_Bu_034_26	RXN-11135
S_NS6_Bu_034_27	RXN-11135
S_NS6_Bu_034_28	RXN-11135
S_NS6_Bu_034_29	RXN-11135
S_NS6_Bu_034_30	RXN-11135
S_NS6_Bu_034_31	3.2.1.23-RXN
S_NS6_Bu_034_31	RXN-12400
S_NS6_Bu_034_31	RXN-12399
S_NS6_Bu_034_31	RXN-12398
S_NS6_Bu_034_31	BETAGALACTOSID-RXN
S_NS6_Bu_034_31	KETOLACTOSE-RXN
S_NS6_Bu_034_32	3.2.1.23-RXN
S_NS6_Bu_034_32	RXN-12400
S_NS6_Bu_034_32	RXN-12399
S_NS6_Bu_034_32	RXN-12398
S_NS6_Bu_034_32	BETAGALACTOSID-RXN
S_NS6_Bu_034_32	KETOLACTOSE-RXN
S_NS6_Bu_034_33	3.2.1.23-RXN
S_NS6_Bu_034_33	RXN-12400
S_NS6_Bu_034_33	RXN-12399
S_NS6_Bu_034_33	RXN-12398
S_NS6_Bu_034_33	BETAGALACTOSID-RXN
S_NS6_Bu_034_33	KETOLACTOSE-RXN
S_NS6_Bu_034_34	3.2.1.23-RXN
S_NS6_Bu_034_34	RXN-12400
S_NS6_Bu_034_34	RXN-12399
S_NS6_Bu_034_34	RXN-12398
S_NS6_Bu_034_34	BETAGALACTOSID-RXN
S_NS6_Bu_034_34	KETOLACTOSE-RXN
S_NS6_Bu_034_35	3.2.1.23-RXN
S_NS6_Bu_034_35	RXN-12400
S_NS6_Bu_034_35	RXN-12399
S_NS6_Bu_034_35	RXN-12398
S_NS6_Bu_034_35	BETAGALACTOSID-RXN
S_NS6_Bu_034_35	KETOLACTOSE-RXN
S_NS6_Bu_034_36	3.2.1.23-RXN
S_NS6_Bu_034_36	RXN-12400
S_NS6_Bu_034_36	RXN-12399
S_NS6_Bu_034_36	RXN-12398
S_NS6_Bu_034_36	BETAGALACTOSID-RXN
S_NS6_Bu_034_36	KETOLACTOSE-RXN
S_NS6_Bu_034_37	3.2.1.23-RXN
S_NS6_Bu_034_37	RXN-12400
S_NS6_Bu_034_37	RXN-12399
S_NS6_Bu_034_37	RXN-12398
S_NS6_Bu_034_37	BETAGALACTOSID-RXN
S_NS6_Bu_034_37	KETOLACTOSE-RXN
S_NS6_Bu_034_38	3.2.1.23-RXN
S_NS6_Bu_034_38	RXN-12400
S_NS6_Bu_034_38	RXN-12399
S_NS6_Bu_034_38	RXN-12398
S_NS6_Bu_034_38	BETAGALACTOSID-RXN
S_NS6_Bu_034_38	KETOLACTOSE-RXN
S_NS6_Bu_034_39	3.2.1.23-RXN
S_NS6_Bu_034_39	RXN-12400
S_NS6_Bu_034_39	RXN-12399
S_NS6_Bu_034_39	RXN-12398
S_NS6_Bu_034_39	BETAGALACTOSID-RXN
S_NS6_Bu_034_39	KETOLACTOSE-RXN
S_NS6_Bu_034_40	3.2.1.23-RXN
S_NS6_Bu_034_40	RXN-12400
S_NS6_Bu_034_40	RXN-12399
S_NS6_Bu_034_40	RXN-12398
S_NS6_Bu_034_40	BETAGALACTOSID-RXN
S_NS6_Bu_034_40	KETOLACTOSE-RXN
S_NS6_Bu_034_41	3.2.1.23-RXN
S_NS6_Bu_034_41	RXN-12400
S_NS6_Bu_034_41	RXN-12399
S_NS6_Bu_034_41	RXN-12398
S_NS6_Bu_034_41	BETAGALACTOSID-RXN
S_NS6_Bu_034_41	KETOLACTOSE-RXN
S_NS6_Bu_034_42	3.2.1.23-RXN
S_NS6_Bu_034_42	RXN-12400
S_NS6_Bu_034_42	RXN-12399
S_NS6_Bu_034_42	RXN-12398
S_NS6_Bu_034_42	BETAGALACTOSID-RXN
S_NS6_Bu_034_42	KETOLACTOSE-RXN
S_NS6_Bu_034_43	3.2.1.23-RXN
S_NS6_Bu_034_43	RXN-12400
S_NS6_Bu_034_43	RXN-12399
S_NS6_Bu_034_43	RXN-12398
S_NS6_Bu_034_43	BETAGALACTOSID-RXN
S_NS6_Bu_034_43	KETOLACTOSE-RXN
S_NS6_Bu_034_44	RXN0-5226
S_NS6_Bu_034_44	3.2.1.52-RXN
S_NS6_Bu_034_44	RXN-12625
S_NS6_Bu_034_44	RXN-12626
S_NS6_Bu_034_45	RXN0-5226
S_NS6_Bu_034_45	3.2.1.52-RXN
