S_S2_Cb_068_1	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_2	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_3	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_4	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_5	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_6	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_7	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_8	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_9	NADH-DEHYDROG-A-RXN
S_S2_Cb_068_10	RXN-11135
S_S2_Cb_068_11	RXN-11135
S_S2_Cb_068_12	RXN-11135
S_S2_Cb_068_13	RXN-11135
S_S2_Cb_068_14	RXN-11135
S_S2_Cb_068_15	RXN-11135
S_S2_Cb_068_16	RXN-11135
S_S2_Cb_068_17	RXN-11135
S_S2_Cb_068_18	RXN-11135
S_S2_Cb_068_19	RXN-11135
S_S2_Cb_068_20	RXN-11135
S_S2_Cb_068_21	RXN-11135
S_S2_Cb_068_22	RXN-11135
S_S2_Cb_068_23	3.2.1.23-RXN
S_S2_Cb_068_23	RXN-12400
S_S2_Cb_068_23	RXN-12399
S_S2_Cb_068_23	RXN-12398
S_S2_Cb_068_23	BETAGALACTOSID-RXN
S_S2_Cb_068_23	KETOLACTOSE-RXN
S_S2_Cb_068_24	RXN0-5226
S_S2_Cb_068_24	3.2.1.52-RXN
S_S2_Cb_068_24	RXN-12625
S_S2_Cb_068_24	RXN-12626
S_S2_Cb_068_25	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_26	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_27	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_28	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_29	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_30	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_31	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_32	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_33	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_34	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_35	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_36	DNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Cb_068_37	2.1.1.72-RXN
S_S2_Cb_068_38	2.1.1.72-RXN
S_S2_Cb_068_39	2.1.1.72-RXN
S_S2_Cb_068_40	2.1.1.72-RXN
S_S2_Cb_068_41	2.1.1.72-RXN
S_S2_Cb_068_42	TRANS-RXN-2
S_S2_Cb_068_42	3.6.3.12-RXN
S_S2_Cb_068_43	TRANS-RXN-2
S_S2_Cb_068_43	3.6.3.12-RXN
S_S2_Cb_068_44	TRANS-RXN-2
S_S2_Cb_068_44	3.6.3.12-RXN
S_S2_Cb_068_45	PEPTIDYLPROLYL-ISOMERASE-RXN
S_S2_Cb_068_46	PEPTIDYLPROLYL-ISOMERASE-RXN
S_S2_Cb_068_47	PEPTIDYLPROLYL-ISOMERASE-RXN
S_S2_Cb_068_48	2.7.13.3-RXN
S_S2_Cb_068_49	2.7.13.3-RXN
S_S2_Cb_068_50	2.7.13.3-RXN
S_S2_Cb_068_51	2.7.13.3-RXN
S_S2_Cb_068_52	2.7.13.3-RXN
S_S2_Cb_068_53	2.7.13.3-RXN
S_S2_Cb_068_54	2.7.13.3-RXN
S_S2_Cb_068_55	2.7.13.3-RXN
S_S2_Cb_068_56	2.7.13.3-RXN
S_S2_Cb_068_57	2.7.13.3-RXN
