S_S2_Ef_078_1	1.6.5.3
S_S2_Ef_078_2	1.6.5.3
S_S2_Ef_078_3	1.6.5.3
S_S2_Ef_078_4	1.6.5.3
S_S2_Ef_078_5	1.6.5.3
S_S2_Ef_078_6	1.6.5.3
S_S2_Ef_078_7	1.6.5.3
S_S2_Ef_078_8	1.6.5.3
S_S2_Ef_078_9	1.6.5.3
S_S2_Ef_078_10	1.6.5.3
S_S2_Ef_078_11	1.6.5.3
S_S2_Ef_078_12	1.6.5.3
S_S2_Ef_078_13	1.6.5.3
S_S2_Ef_078_14	3.6.4.12
S_S2_Ef_078_15	3.6.4.12
S_S2_Ef_078_16	3.6.4.12
S_S2_Ef_078_17	3.6.4.12
S_S2_Ef_078_18	3.6.4.12
S_S2_Ef_078_19	3.6.4.12
S_S2_Ef_078_20	3.6.4.12
S_S2_Ef_078_21	3.6.4.12
S_S2_Ef_078_22	3.6.4.12
S_S2_Ef_078_23	3.6.4.12
S_S2_Ef_078_24	3.6.4.12
S_S2_Ef_078_25	3.6.4.12
S_S2_Ef_078_26	3.2.1.23
S_S2_Ef_078_27	3.2.1.23
S_S2_Ef_078_28	3.2.1.23
S_S2_Ef_078_29	3.2.1.52
S_S2_Ef_078_30	2.7.7.7
S_S2_Ef_078_31	2.7.7.7
S_S2_Ef_078_32	2.7.7.7
S_S2_Ef_078_33	2.7.7.7
S_S2_Ef_078_34	2.7.7.7
S_S2_Ef_078_35	2.7.7.7
S_S2_Ef_078_36	2.7.7.7
S_S2_Ef_078_37	2.7.7.7
S_S2_Ef_078_38	2.7.7.7
S_S2_Ef_078_39	2.7.7.7
S_S2_Ef_078_40	2.7.7.7
S_S2_Ef_078_41	2.7.7.7
S_S2_Ef_078_42	2.7.7.7
S_S2_Ef_078_43	2.1.1.72
S_S2_Ef_078_44	2.1.1.72
S_S2_Ef_078_45	2.1.1.72
S_S2_Ef_078_46	2.1.1.72
S_S2_Ef_078_47	3.6.3.12
S_S2_Ef_078_48	3.6.3.12
S_S2_Ef_078_49	3.6.3.12
S_S2_Ef_078_50	5.2.1.8
S_S2_Ef_078_51	5.2.1.8
S_S2_Ef_078_52	5.2.1.8
S_S2_Ef_078_53	5.2.1.8
S_S2_Ef_078_54	5.2.1.8
S_S2_Ef_078_55	5.2.1.8
S_S2_Ef_078_56	5.2.1.8
S_S2_Ef_078_57	5.2.1.8
S_S2_Ef_078_58	5.2.1.8
S_S2_Ef_078_59	2.7.13.3
S_S2_Ef_078_60	2.7.13.3
S_S2_Ef_078_61	2.7.13.3
S_S2_Ef_078_62	2.7.13.3
S_S2_Ef_078_63	2.7.13.3
S_S2_Ef_078_64	2.7.13.3
S_S2_Ef_078_65	2.7.13.3
S_S2_Ef_078_66	2.7.13.3
S_S2_Ef_078_67	2.7.13.3
S_S2_Ef_078_68	2.7.13.3
S_S2_Ef_078_69	2.7.13.3
S_S2_Ef_078_70	2.7.13.3
S_S2_Ef_078_71	2.7.13.3
S_S2_Ef_078_72	2.7.13.3
S_S2_Ef_078_73	2.7.13.3
S_S2_Ef_078_74	2.7.13.3
S_S2_Ef_078_75	2.7.13.3
S_S2_Ef_078_76	2.7.13.3
S_S2_Ef_078_77	2.7.13.3
S_S2_Ef_078_78	2.7.13.3
S_S2_Ef_078_79	2.7.13.3
S_S2_Ef_078_80	2.7.13.3
S_S2_Ef_078_81	2.7.13.3
S_S2_Ef_078_82	2.7.13.3
S_S2_Ef_078_83	2.7.13.3
S_S2_Ef_078_84	2.7.13.3
S_S2_Ef_078_85	2.7.13.3
S_S2_Ef_078_86	2.7.13.3
S_S2_Ef_078_87	2.7.13.3
S_S2_Ef_078_88	2.7.13.3
S_S2_Ef_078_89	2.7.13.3
S_S2_Ef_078_90	2.7.13.3
S_S2_Ef_078_91	3.5.1.28
S_S2_Ef_078_92	3.5.1.28
S_S2_Ef_078_93	3.5.1.28
S_S2_Ef_078_94	3.5.1.28
S_S2_Ef_078_95	3.5.1.28
S_S2_Ef_078_96	3.1.3.18
S_S2_Ef_078_97	3.6.1.1
S_S2_Ef_078_98	4.1.3.27
S_S2_Ef_078_99	4.1.3.27
S_S2_Ef_078_100	4.1.3.27
S_S2_Ef_078_101	2.7.11.1
S_S2_Ef_078_102	3.4.16.4
S_S2_Ef_078_103	3.4.16.4
S_S2_Ef_078_104	3.4.16.4
S_S2_Ef_078_105	3.4.16.4
S_S2_Ef_078_106	3.4.16.4
S_S2_Ef_078_107	3.4.16.4
S_S2_Ef_078_108	3.4.16.4
S_S2_Ef_078_109	3.4.16.4
S_S2_Ef_078_110	3.4.16.4
S_S2_Ef_078_111	3.1.21.3
S_S2_Ef_078_112	3.6.4.13
S_S2_Ef_078_113	3.6.4.13
