S_NS6_Bx_038_1	1.6.5.3
S_NS6_Bx_038_2	1.6.5.3
S_NS6_Bx_038_3	1.6.5.3
S_NS6_Bx_038_4	1.6.5.3
S_NS6_Bx_038_5	1.6.5.3
S_NS6_Bx_038_6	1.6.5.3
S_NS6_Bx_038_7	1.6.5.3
S_NS6_Bx_038_8	1.6.5.3
S_NS6_Bx_038_9	1.6.5.3
S_NS6_Bx_038_10	1.6.5.3
S_NS6_Bx_038_11	1.6.5.3
S_NS6_Bx_038_12	3.6.4.12
S_NS6_Bx_038_13	3.6.4.12
S_NS6_Bx_038_14	3.6.4.12
S_NS6_Bx_038_15	3.6.4.12
S_NS6_Bx_038_16	3.6.4.12
S_NS6_Bx_038_17	3.6.4.12
S_NS6_Bx_038_18	3.6.4.12
S_NS6_Bx_038_19	3.6.4.12
S_NS6_Bx_038_20	3.6.4.12
S_NS6_Bx_038_21	3.6.4.12
S_NS6_Bx_038_22	3.6.4.12
S_NS6_Bx_038_23	3.6.4.12
S_NS6_Bx_038_24	3.6.4.12
S_NS6_Bx_038_25	3.6.4.12
S_NS6_Bx_038_26	3.6.4.12
S_NS6_Bx_038_27	3.6.4.12
S_NS6_Bx_038_28	3.6.4.12
S_NS6_Bx_038_29	3.6.4.12
S_NS6_Bx_038_30	3.6.4.12
S_NS6_Bx_038_31	3.6.4.12
S_NS6_Bx_038_32	3.6.4.12
S_NS6_Bx_038_33	3.2.1.23
S_NS6_Bx_038_34	3.2.1.23
S_NS6_Bx_038_35	3.2.1.23
S_NS6_Bx_038_36	3.2.1.23
S_NS6_Bx_038_37	3.2.1.23
S_NS6_Bx_038_38	3.2.1.23
S_NS6_Bx_038_39	3.2.1.23
S_NS6_Bx_038_40	3.2.1.23
S_NS6_Bx_038_41	3.2.1.23
S_NS6_Bx_038_42	3.2.1.23
S_NS6_Bx_038_43	3.2.1.23
S_NS6_Bx_038_44	3.2.1.23
S_NS6_Bx_038_45	3.2.1.23
S_NS6_Bx_038_46	3.2.1.23
S_NS6_Bx_038_47	3.2.1.23
S_NS6_Bx_038_48	3.2.1.23
S_NS6_Bx_038_49	3.2.1.23
S_NS6_Bx_038_50	3.2.1.23
S_NS6_Bx_038_51	3.2.1.23
S_NS6_Bx_038_52	3.2.1.52
S_NS6_Bx_038_53	3.2.1.52
S_NS6_Bx_038_54	3.2.1.52
S_NS6_Bx_038_55	3.2.1.52
S_NS6_Bx_038_56	3.2.1.52
S_NS6_Bx_038_57	3.2.1.52
S_NS6_Bx_038_58	3.2.1.52
S_NS6_Bx_038_59	3.2.1.52
S_NS6_Bx_038_60	3.2.1.52
S_NS6_Bx_038_61	3.2.1.52
S_NS6_Bx_038_62	3.2.1.52
S_NS6_Bx_038_63	3.2.1.52
S_NS6_Bx_038_64	3.2.1.52
S_NS6_Bx_038_65	2.7.7.7
S_NS6_Bx_038_66	2.7.7.7
S_NS6_Bx_038_67	2.7.7.7
S_NS6_Bx_038_68	2.7.7.7
S_NS6_Bx_038_69	2.7.7.7
S_NS6_Bx_038_70	2.7.7.7
S_NS6_Bx_038_71	2.7.7.7
S_NS6_Bx_038_72	2.7.7.7
S_NS6_Bx_038_73	2.7.7.7
S_NS6_Bx_038_74	2.7.7.7
S_NS6_Bx_038_75	2.7.7.7
S_NS6_Bx_038_76	2.1.1.72
S_NS6_Bx_038_77	2.1.1.72
S_NS6_Bx_038_78	2.1.1.72
S_NS6_Bx_038_79	2.1.1.72
S_NS6_Bx_038_80	2.1.1.72
S_NS6_Bx_038_81	3.6.3.12
S_NS6_Bx_038_82	3.6.3.12
S_NS6_Bx_038_83	3.6.3.12
S_NS6_Bx_038_84	5.2.1.8
S_NS6_Bx_038_85	5.2.1.8
S_NS6_Bx_038_86	5.2.1.8
S_NS6_Bx_038_87	5.2.1.8
S_NS6_Bx_038_88	5.2.1.8
S_NS6_Bx_038_89	5.2.1.8
S_NS6_Bx_038_90	5.2.1.8
S_NS6_Bx_038_91	5.2.1.8
S_NS6_Bx_038_92	5.2.1.8
S_NS6_Bx_038_93	2.7.13.3
S_NS6_Bx_038_94	2.7.13.3
S_NS6_Bx_038_95	2.7.13.3
S_NS6_Bx_038_96	2.7.13.3
S_NS6_Bx_038_97	3.5.1.28
S_NS6_Bx_038_98	3.5.1.28
S_NS6_Bx_038_99	3.5.1.28
S_NS6_Bx_038_100	3.5.1.28
S_NS6_Bx_038_101	3.5.1.28
S_NS6_Bx_038_102	3.5.1.28
S_NS6_Bx_038_103	3.5.1.28
S_NS6_Bx_038_104	3.5.1.28
S_NS6_Bx_038_105	3.5.1.28
S_NS6_Bx_038_106	3.2.1.51
S_NS6_Bx_038_107	3.2.1.51
S_NS6_Bx_038_108	3.2.1.51
S_NS6_Bx_038_109	3.2.1.51
S_NS6_Bx_038_110	3.2.1.51
S_NS6_Bx_038_111	3.2.1.51
S_NS6_Bx_038_112	3.2.1.51
S_NS6_Bx_038_113	3.2.1.51
S_NS6_Bx_038_114	3.2.1.51
S_NS6_Bx_038_115	3.2.1.51
S_NS6_Bx_038_116	3.1.3.18
S_NS6_Bx_038_117	3.1.3.18
S_NS6_Bx_038_118	3.6.1.1
S_NS6_Bx_038_119	4.1.3.27
S_NS6_Bx_038_120	4.1.3.27
S_NS6_Bx_038_121	4.1.3.27
S_NS6_Bx_038_122	3.2.1.18
S_NS6_Bx_038_123	3.2.1.18
S_NS6_Bx_038_124	3.2.1.18
S_NS6_Bx_038_125	2.7.11.1
S_NS6_Bx_038_126	2.7.11.1
S_NS6_Bx_038_127	2.7.11.1
S_NS6_Bx_038_128	2.7.11.1
S_NS6_Bx_038_129	2.7.11.1
S_NS6_Bx_038_130	2.7.11.1
S_NS6_Bx_038_131	2.7.11.1
S_NS6_Bx_038_132	2.7.11.1
S_NS6_Bx_038_133	3.4.16.4
S_NS6_Bx_038_134	3.4.16.4
S_NS6_Bx_038_135	3.4.16.4
S_NS6_Bx_038_136	3.4.16.4
S_NS6_Bx_038_137	3.1.21.3
S_NS6_Bx_038_138	3.1.21.3
S_NS6_Bx_038_139	3.1.21.3
S_NS6_Bx_038_140	3.1.21.3
S_NS6_Bx_038_141	3.1.21.3
S_NS6_Bx_038_142	3.1.21.3
S_NS6_Bx_038_143	3.1.21.3
S_NS6_Bx_038_144	3.1.21.3
S_NS6_Bx_038_145	3.1.21.3
S_NS6_Bx_038_146	3.6.4.13
S_NS6_Bx_038_147	3.6.4.13
S_NS6_Bx_038_148	3.6.4.13
S_NS6_Bx_038_149	6.3.5.5
S_NS6_Bx_038_150	6.3.5.5
S_NS6_Bx_038_151	6.3.5.5
S_NS6_Bx_038_152	3.4.24.70
S_NS6_Bx_038_153	3.1.3.48
S_NS6_Bx_038_154	3.1.3.48
S_NS6_Bx_038_155	3.1.3.48
S_NS6_Bx_038_156	2.7.7.6
S_NS6_Bx_038_157	2.7.7.6
S_NS6_Bx_038_158	2.7.7.6
S_NS6_Bx_038_159	2.3.3.13
S_NS6_Bx_038_160	2.1.1.191
S_NS6_Bx_038_161	4.2.1.20
S_NS6_Bx_038_162	4.2.1.20
S_NS6_Bx_038_163	4.2.1.20
S_NS6_Bx_038_164	2.7.1.11
S_NS6_Bx_038_165	2.7.1.11
S_NS6_Bx_038_166	2.7.1.11
S_NS6_Bx_038_167	3.2.2.27
S_NS6_Bx_038_168	3.2.2.27
S_NS6_Bx_038_169	3.6.3.14
S_NS6_Bx_038_170	3.6.3.14
S_NS6_Bx_038_171	3.6.3.14
S_NS6_Bx_038_172	3.6.1.66
S_NS6_Bx_038_173	3.6.1.66
S_NS6_Bx_038_174	1.17.99.6
S_NS6_Bx_038_175	1.5.1.20
S_NS6_Bx_038_176	6.3.5.3
S_NS6_Bx_038_177	3.1.26.4
S_NS6_Bx_038_178	3.1.26.4
S_NS6_Bx_038_179	3.1.26.4
S_NS6_Bx_038_180	3.1.3.16
S_NS6_Bx_038_181	2.5.1.3
S_NS6_Bx_038_182	2.5.1.3
S_NS6_Bx_038_183	2.3.1.79
S_NS6_Bx_038_184	2.3.1.79
S_NS6_Bx_038_185	2.3.1.79
S_NS6_Bx_038_186	6.1.1.20
S_NS6_Bx_038_187	6.1.1.20
S_NS6_Bx_038_188	5.4.99.2
S_NS6_Bx_038_189	5.4.99.2
S_NS6_Bx_038_190	5.3.1.12
S_NS6_Bx_038_191	4.1.3.38
S_NS6_Bx_038_192	1.3.5.1
S_NS6_Bx_038_193	1.3.5.1
S_NS6_Bx_038_194	3.6.3.34
S_NS6_Bx_038_195	3.6.3.34
S_NS6_Bx_038_196	2.7.7.13
S_NS6_Bx_038_197	2.7.7.13
S_NS6_Bx_038_198	2.7.7.13
S_NS6_Bx_038_199	6.3.2.4
S_NS6_Bx_038_200	6.3.2.4
S_NS6_Bx_038_201	5.99.1.3
S_NS6_Bx_038_202	5.99.1.3
S_NS6_Bx_038_203	4.2.1.33
S_NS6_Bx_038_204	4.2.1.33
S_NS6_Bx_038_205	4.4.1.8
S_NS6_Bx_038_206	4.4.1.8
S_NS6_Bx_038_207	2.7.1.180
S_NS6_Bx_038_208	2.7.1.180
S_NS6_Bx_038_209	2.7.1.180
S_NS6_Bx_038_210	2.5.1.49
S_NS6_Bx_038_211	2.5.1.49
S_NS6_Bx_038_212	2.5.1.47
S_NS6_Bx_038_213	2.5.1.47
S_NS6_Bx_038_214	2.7.1.49
S_NS6_Bx_038_215	2.7.1.49
S_NS6_Bx_038_216	2.7.1.49
S_NS6_Bx_038_217	2.7.4.7
S_NS6_Bx_038_218	2.7.4.7
S_NS6_Bx_038_219	2.7.4.7
S_NS6_Bx_038_220	4.1.99.17
S_NS6_Bx_038_221	4.1.1.3
S_NS6_Bx_038_222	4.1.1.3
S_NS6_Bx_038_223	4.1.1.3
S_NS6_Bx_038_224	4.1.1.3
S_NS6_Bx_038_225	6.3.1.2
S_NS6_Bx_038_226	6.3.1.2
S_NS6_Bx_038_227	6.3.1.2
S_NS6_Bx_038_228	2.4.2.7
S_NS6_Bx_038_229	2.7.4.3
S_NS6_Bx_038_230	3.4.21.89
S_NS6_Bx_038_231	3.4.21.89
S_NS6_Bx_038_232	3.4.21.89
S_NS6_Bx_038_233	3.4.21.89
S_NS6_Bx_038_234	3.4.21.89
S_NS6_Bx_038_235	3.4.21.89
S_NS6_Bx_038_236	2.8.1.7
S_NS6_Bx_038_237	3.6.3.27
S_NS6_Bx_038_238	2.7.7.4
S_NS6_Bx_038_239	2.7.7.4
S_NS6_Bx_038_240	2.7.7.4
S_NS6_Bx_038_241	5.4.99.23
S_NS6_Bx_038_242	5.4.99.23
S_NS6_Bx_038_243	5.4.99.23
S_NS6_Bx_038_244	5.1.3.2
S_NS6_Bx_038_245	5.1.3.2
S_NS6_Bx_038_246	5.1.3.2
S_NS6_Bx_038_247	5.1.3.2
S_NS6_Bx_038_248	4.2.1.11
S_NS6_Bx_038_249	3.2.1.22
S_NS6_Bx_038_250	3.2.1.22
S_NS6_Bx_038_251	3.2.1.22
S_NS6_Bx_038_252	3.2.1.22
S_NS6_Bx_038_253	3.2.1.22
S_NS6_Bx_038_254	3.2.1.22
S_NS6_Bx_038_255	3.2.1.22
S_NS6_Bx_038_256	1.1.98.6
S_NS6_Bx_038_257	1.1.98.6
S_NS6_Bx_038_258	3.6.3.54
S_NS6_Bx_038_259	1.8.4.12
S_NS6_Bx_038_260	1.8.4.11
S_NS6_Bx_038_261	3.5.2.3
S_NS6_Bx_038_262	2.7.1.2
S_NS6_Bx_038_263	2.7.1.2
S_NS6_Bx_038_264	2.7.1.2
S_NS6_Bx_038_265	2.7.1.2
S_NS6_Bx_038_266	2.7.1.2
S_NS6_Bx_038_267	3.3.1.1
S_NS6_Bx_038_268	4.2.3.4
S_NS6_Bx_038_269	4.2.1.35
S_NS6_Bx_038_270	4.2.1.35
S_NS6_Bx_038_271	3.1.1.53
S_NS6_Bx_038_272	3.1.1.53
S_NS6_Bx_038_273	3.1.1.53
S_NS6_Bx_038_274	3.1.1.53
S_NS6_Bx_038_275	3.1.1.53
S_NS6_Bx_038_276	3.1.1.53
S_NS6_Bx_038_277	3.1.1.53
S_NS6_Bx_038_278	3.1.1.53
S_NS6_Bx_038_279	3.1.1.53
S_NS6_Bx_038_280	3.1.1.53
S_NS6_Bx_038_281	1.3.5.4
S_NS6_Bx_038_282	1.3.5.4
S_NS6_Bx_038_283	3.5.1.88
S_NS6_Bx_038_284	1.97.1.4
S_NS6_Bx_038_285	1.97.1.4
S_NS6_Bx_038_286	1.97.1.4
S_NS6_Bx_038_287	1.97.1.4
S_NS6_Bx_038_288	3.2.1.20
S_NS6_Bx_038_289	3.2.1.20
S_NS6_Bx_038_290	3.2.1.20
S_NS6_Bx_038_291	3.2.1.20
S_NS6_Bx_038_292	3.2.1.20
S_NS6_Bx_038_293	3.2.1.20
S_NS6_Bx_038_294	3.2.1.20
S_NS6_Bx_038_295	3.2.1.20
S_NS6_Bx_038_296	3.2.1.20
S_NS6_Bx_038_297	3.2.1.20
S_NS6_Bx_038_298	3.2.1.20
S_NS6_Bx_038_299	6.2.1.5
S_NS6_Bx_038_300	6.2.1.5
S_NS6_Bx_038_301	5.4.99.22
S_NS6_Bx_038_302	2.7.1.90
S_NS6_Bx_038_303	2.7.1.90
S_NS6_Bx_038_304	2.2.1.6
S_NS6_Bx_038_305	2.2.1.6
S_NS6_Bx_038_306	2.2.1.6
S_NS6_Bx_038_307	4.1.1.48
S_NS6_Bx_038_308	5.1.1.1
S_NS6_Bx_038_309	3.1.11.6
S_NS6_Bx_038_310	3.1.11.6
S_NS6_Bx_038_311	1.10.3.14
S_NS6_Bx_038_312	1.10.3.14
S_NS6_Bx_038_313	3.2.1.1
S_NS6_Bx_038_314	3.5.1.2
S_NS6_Bx_038_315	2.1.1.63
S_NS6_Bx_038_316	2.1.1.63
S_NS6_Bx_038_317	2.1.1.63
S_NS6_Bx_038_318	2.2.1.9
S_NS6_Bx_038_319	6.1.1.10
S_NS6_Bx_038_320	1.1.1.40
S_NS6_Bx_038_321	1.2.7.3
S_NS6_Bx_038_322	1.2.7.3
S_NS6_Bx_038_323	1.2.7.3
S_NS6_Bx_038_324	1.2.7.3
S_NS6_Bx_038_325	1.2.7.3
S_NS6_Bx_038_326	1.2.7.3
S_NS6_Bx_038_327	4.1.1.44
S_NS6_Bx_038_328	1.1.1.133
S_NS6_Bx_038_329	1.1.1.133
S_NS6_Bx_038_330	3.5.99.6
S_NS6_Bx_038_331	3.5.99.6
S_NS6_Bx_038_332	3.5.99.6
S_NS6_Bx_038_333	2.7.1.51
S_NS6_Bx_038_334	2.7.1.51
S_NS6_Bx_038_335	5.3.1.3
S_NS6_Bx_038_336	5.3.1.3
S_NS6_Bx_038_337	5.3.1.25
S_NS6_Bx_038_338	5.3.1.25
S_NS6_Bx_038_339	3.2.2.10
S_NS6_Bx_038_340	3.2.2.10
S_NS6_Bx_038_341	2.7.1.25
S_NS6_Bx_038_342	2.7.1.25
S_NS6_Bx_038_343	2.7.1.25
S_NS6_Bx_038_344	2.4.2.10
S_NS6_Bx_038_345	3.6.1.27
S_NS6_Bx_038_346	3.6.1.27
S_NS6_Bx_038_347	4.1.1.23
S_NS6_Bx_038_348	4.1.1.23
S_NS6_Bx_038_349	6.1.1.12
S_NS6_Bx_038_350	2.3.1.47
S_NS6_Bx_038_351	2.3.1.47
S_NS6_Bx_038_352	1.8.1.9
S_NS6_Bx_038_353	4.3.1.17
S_NS6_Bx_038_354	1.2.1.11
S_NS6_Bx_038_355	2.5.1.29
S_NS6_Bx_038_356	2.5.1.10
S_NS6_Bx_038_357	2.5.1.1
S_NS6_Bx_038_358	2.4.2.19
S_NS6_Bx_038_359	1.4.3.5
S_NS6_Bx_038_360	3.1.26.5
S_NS6_Bx_038_361	4.2.1.136
S_NS6_Bx_038_362	1.4.1.14
S_NS6_Bx_038_363	1.4.1.14
S_NS6_Bx_038_364	1.4.1.14
S_NS6_Bx_038_365	1.4.1.13
S_NS6_Bx_038_366	1.4.1.13
S_NS6_Bx_038_367	1.4.1.13
S_NS6_Bx_038_368	3.5.1.104
S_NS6_Bx_038_369	4.2.1.47
S_NS6_Bx_038_370	1.1.1.271
S_NS6_Bx_038_371	5.3.1.8
S_NS6_Bx_038_372	4.6.1.12
S_NS6_Bx_038_373	3.1.3.25
S_NS6_Bx_038_374	2.1.1.177
S_NS6_Bx_038_375	5.1.99.6
S_NS6_Bx_038_376	2.3.1.39
S_NS6_Bx_038_377	2.3.1.39
S_NS6_Bx_038_378	1.11.1.15
S_NS6_Bx_038_379	1.11.1.15
S_NS6_Bx_038_380	1.11.1.15
S_NS6_Bx_038_381	3.4.23.36
S_NS6_Bx_038_382	6.1.1.5
S_NS6_Bx_038_383	3.5.2.6
S_NS6_Bx_038_384	2.7.1.33
S_NS6_Bx_038_385	2.1.2.9
S_NS6_Bx_038_386	2.7.1.6
S_NS6_Bx_038_387	3.1.11.2
S_NS6_Bx_038_388	3.5.1.25
S_NS6_Bx_038_389	3.5.1.25
S_NS6_Bx_038_390	3.5.1.25
S_NS6_Bx_038_391	3.5.1.124
S_NS6_Bx_038_392	3.5.1.124
S_NS6_Bx_038_393	2.7.4.1
S_NS6_Bx_038_394	6.3.1.20
S_NS6_Bx_038_395	3.4.11.18
S_NS6_Bx_038_396	3.4.11.18
S_NS6_Bx_038_397	2.3.1.241
S_NS6_Bx_038_398	2.7.1.23
S_NS6_Bx_038_399	3.1.3.5
S_NS6_Bx_038_400	3.1.3.5
S_NS6_Bx_038_401	3.1.3.5
S_NS6_Bx_038_402	6.3.2.17
S_NS6_Bx_038_403	6.3.2.12
S_NS6_Bx_038_404	2.4.1.182
S_NS6_Bx_038_405	1.4.1.4
S_NS6_Bx_038_406	1.4.1.4
S_NS6_Bx_038_407	2.3.1.54
S_NS6_Bx_038_408	2.1.1.45
S_NS6_Bx_038_409	5.3.1.24
