feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
EC.2.3.1.28	Week_and_consortia	NS1_w5	-0.199511766012976	0.0120083113880019	90	90	7.139494748323e-29	6.94139707624629e-26
EC.1.8.98.5	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207791705e-28	6.94139707624629e-26
EC.1.8.98.4	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207791705e-28	6.94139707624629e-26
EC.1.8.7.3	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207791705e-28	6.94139707624629e-26
EC.1.8.98.6	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207791705e-28	6.94139707624629e-26
EC.2.3.2.5	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.1.21.98.1	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.2.5.1.120	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.1.14.13.22	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.3.2.2.26	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.3.4.21.26	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.4.2.1.151	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.1.1.1.67	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.2.5.1.76	Week_and_consortia	NS1_w5	-2.41065551757769	0.149736909053044	90	90	5.79139207501731e-28	6.94139707624629e-26
EC.1.17.1.9	Week_and_consortia	NS1_w5	0.451759745965916	0.0285649617381377	90	90	1.95680438908058e-27	2.18901184325148e-25
EC.2.4.1.80	Week_and_consortia	NS1_w5	-2.96798914861839	0.187535322589686	90	88	2.12221245158625e-27	2.22567030860108e-25
EC.6.3.2.14	Week_and_consortia	NS1_w5	0.415468586546985	0.0263155289658196	90	90	2.42973749013345e-27	2.39829382849642e-25
EC.4.1.1.44	Week_and_consortia	NS1_w5	-0.126472778228523	0.00805592893665243	90	90	3.42574835138492e-27	3.19355874090216e-25
EC.2.7.1.11	Week_and_consortia	NS1_w5	-0.0869518317514841	0.00571318735602807	90	90	2.23428753815639e-26	1.97322867843496e-24
EC.4.1.1.20	Week_and_consortia	NS1_w5	-0.0988757479979035	0.00663871675552084	90	90	8.8554783794733e-26	7.4297463603781e-24
EC.3.2.1.51	Week_and_consortia	NS1_w5	-0.295442840089069	0.0200184427921753	90	90	1.57513515742298e-25	1.25860799721703e-23
EC.2.7.7.24	Week_and_consortia	NS1_w5	-0.179191514991933	0.0123217580578678	90	90	3.9668916496479e-25	3.02565644914053e-23
EC.3.1.3.27	Week_and_consortia	NS1_w5	0.431736769469899	0.0315282009565309	90	90	1.58678802612461e-23	1.15766535123352e-21
EC.1.6.99.3	Week_and_consortia	NS1_w5	0.461958651075933	0.0338477140407906	90	90	1.93858590641213e-23	1.35539464623315e-21
EC.1.1.1.367	Week_and_consortia	NS1_w5	-1.11263082773452	0.0817728592139169	90	90	2.33034330149371e-23	1.56412642396258e-21
EC.2.7.1.107	Week_and_consortia	NS1_w5	0.382968230631278	0.0283430868739545	90	90	3.53568694600237e-23	2.28187795976614e-21
EC.3.4.24.71	Week_and_consortia	NS1_w5	-0.880491939352542	0.0655690297198804	90	90	5.69262814109007e-23	3.53786297064783e-21
EC.3.2.1.50	Week_and_consortia	NS1_w5	-0.636045008188993	0.0482549844822313	90	90	1.53546858966268e-22	8.88453894294477e-21
EC.3.2.1.197	Week_and_consortia	NS1_w5	-1.00045394603652	0.0758688805397598	90	90	1.49696216510981e-22	8.88453894294477e-21
EC.3.6.3.16	Week_and_consortia	NS1_w5	-1.02310786992343	0.0781340360717489	90	90	2.26010807451369e-22	1.26415378301132e-20
EC.2.7.7.92	Week_and_consortia	NS1_w5	-1.00966773123123	0.0780847878106004	90	90	4.70569888102177e-22	2.25604649210129e-20
EC.2.5.1.132	Week_and_consortia	NS1_w5	-1.00966773123124	0.0780847878106004	90	90	4.70569888018897e-22	2.25604649210129e-20
EC.3.1.3.103	Week_and_consortia	NS1_w5	-1.00966773123124	0.0780847878106004	90	90	4.70569888018897e-22	2.25604649210129e-20
EC.3.2.1.130	Week_and_consortia	NS1_w5	-1.00966773123124	0.0780847878106004	90	90	4.70569888018897e-22	2.25604649210129e-20
EC.3.2.1.198	Week_and_consortia	NS1_w5	-1.00966773123124	0.0780847878106004	90	90	4.70569888018897e-22	2.25604649210129e-20
EC.3.5.1.25	Week_and_consortia	NS1_w5	-0.484969664368494	0.0376634912383644	90	90	5.99651804051163e-22	2.7950436866607e-20
EC.1.17.7.4	Week_and_consortia	NS1_w5	-0.0944621321899193	0.00733971721289105	90	90	6.17110156587993e-22	2.79867795339095e-20
EC.1.1.1.335	Week_and_consortia	NS1_w5	-0.90831743156012	0.0709046536108493	90	90	8.86095310819838e-22	3.91281034619918e-20
EC.2.7.7.7	Week_and_consortia	NS1_w5	-0.0717750648553915	0.00568137859519843	90	90	1.79149672364117e-21	7.70802949299971e-20
EC.2.7.8.20	Week_and_consortia	NS1_w5	0.518226939455721	0.0413524232332404	90	90	2.83424166605516e-21	1.18896437891014e-19
EC.6.3.4.21	Week_and_consortia	NS1_w5	0.351064690481258	0.0280662480986894	90	90	3.15299571038774e-21	1.29042117122698e-19
EC.3.1.6.1	Week_and_consortia	NS1_w5	-0.605157498909702	0.0484267886151364	90	90	3.33057324439566e-21	1.33064331049903e-19
EC.1.1.1.262	Week_and_consortia	NS1_w5	-0.078838542193981	0.0063643870289173	90	90	5.45872326420526e-21	1.95332339956588e-19
EC.1.5.1.2	Week_and_consortia	NS1_w5	-0.0981056200678587	0.00792082263256896	90	90	5.50019231863525e-21	1.95332339956588e-19
EC.2.4.1.340	Week_and_consortia	NS1_w5	-1.01590012643754	0.0820745024864623	90	90	5.7039837055261e-21	1.95332339956588e-19
EC.2.4.1.339	Week_and_consortia	NS1_w5	-1.01590012643754	0.0820745024864623	90	90	5.7039837055261e-21	1.95332339956588e-19
EC.1.3.1.25	Week_and_consortia	NS1_w5	-1.01590012643754	0.0820745024864623	90	90	5.7039837055261e-21	1.95332339956588e-19
EC.2.1.1.334	Week_and_consortia	NS1_w5	-1.01590012643754	0.0820745024864623	90	90	5.7039837055261e-21	1.95332339956588e-19
EC.1.3.1.71	Week_and_consortia	NS1_w5	-1.01590012643754	0.0820745024864623	90	90	5.7039837055261e-21	1.95332339956588e-19
EC.4.2.1.46	Week_and_consortia	NS1_w5	-0.115761954800198	0.00938771281019618	90	90	7.04878216569208e-21	2.36557129480626e-19
EC.4.4.1.21	Week_and_consortia	NS1_w5	0.411011138127019	0.0333636870564417	90	90	7.44784359569778e-21	2.40336183722709e-19
EC.1.2.4.4	Week_and_consortia	NS1_w5	-0.848295567162575	0.0688530485551468	90	90	7.4052134219888e-21	2.40336183722709e-19
EC.3.1.3.100	Week_and_consortia	NS1_w5	-0.112899220876805	0.009194494192817	90	90	8.93999141607017e-21	2.83043501814448e-19
EC.2.1.1.13	Week_and_consortia	NS1_w5	-0.0794028657391443	0.00649016972517712	90	90	1.09583727210709e-20	3.40521285665869e-19
EC.2.7.4.8	Week_and_consortia	NS1_w5	-0.110787880441395	0.00905909487540319	90	90	1.15806381309049e-20	3.53314741521063e-19
EC.5.3.1.9	Week_and_consortia	NS1_w5	0.225406676866208	0.0184837600142771	90	90	1.31203251270366e-20	3.8487159196881e-19
EC.4.2.2.8	Week_and_consortia	NS1_w5	-1.00221678153902	0.0822040441218564	90	90	1.33030705209702e-20	3.8487159196881e-19
EC.4.2.2.7	Week_and_consortia	NS1_w5	-1.00221678153902	0.0822040441218564	90	90	1.3303070520972e-20	3.8487159196881e-19
EC.2.4.1.20	Week_and_consortia	NS1_w5	0.582312483812562	0.0479507394161617	90	90	1.6550905697e-20	4.70718978975694e-19
EC.2.5.1.56	Week_and_consortia	NS1_w5	0.445349412664076	0.0366930358151453	90	90	1.70737893522529e-20	4.77496975551339e-19
EC.2.4.1.15	Week_and_consortia	NS1_w5	0.542319710798567	0.044714941890391	90	90	1.77732106912956e-20	4.81023347419259e-19
EC.3.1.3.12	Week_and_consortia	NS1_w5	0.542319710798567	0.044714941890391	90	90	1.77732106912956e-20	4.81023347419259e-19
