	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
0	X1CMET2-PWY	Sex_and_consortia	Female_S5	0.0120058384570968	0.0202488675310213	32	32	0.557682222480157	0.965083273896084									
1	AEROBACTINSYN-PWY	Sex_and_consortia	Female_S5	-0.33940512609756	0.333044754126886	32	32	0.316305148677849	0.965083273896084	AEROBACTINSYN-PWY	aerobactin biosynthesis	Biosynthesis						
2	ALL-CHORISMATE-PWY	Sex_and_consortia	Female_S5	-0.114268497072934	0.108170617735479	32	32	0.299230925901255	0.965083273896084	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
3	ANAGLYCOLYSIS-PWY	Sex_and_consortia	Female_S5	0.0165695315515787	0.0158623670946033	32	32	0.304560926513335	0.965083273896084	ANAGLYCOLYSIS-PWY	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Generation of precursor metabolites and energy						
4	ARG-POLYAMINE-SYN	Sex_and_consortia	Female_S5	-0.230696503505182	0.207050582171539	32	32	0.274039106632605	0.965083273896084									
5	ARGORNPROST-PWY	Sex_and_consortia	Female_S5	-0.175146653225829	0.172389720536004	32	32	0.317757270996095	0.965083273896084									
6	ARGSYN-PWY	Sex_and_consortia	Female_S5	0.0091115583208396	0.0353608503216392	32	32	0.798418158322586	0.965083273896084	ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	Superpathways	Biosynthesis	Amino acid biosynthesis				
7	ARGSYNBSUB-PWY	Sex_and_consortia	Female_S5	0.0058728059765506	0.0399610259367473	32	32	0.884144157390552	0.965083273896084	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	Biosynthesis						
8	ARO-PWY	Sex_and_consortia	Female_S5	0.0044254928405015	0.0272144257086311	32	32	0.871911445259039	0.965083273896084	ARO-PWY	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Superpathways	Biosynthesis	Carboxylic acid biosynthesis				
9	ASPASN-PWY	Sex_and_consortia	Female_S5	0.0142821133503052	0.063196114531166	32	32	0.822736658991557	0.965083273896084	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Superpathways	Biosynthesis	Amino acid biosynthesis				
