feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ko.K17818	Week_and_consortia	NS1_w9w10	9.60781990215325	0.0668603299057672	72	53	3.04510284460292e-88	1.52437848400822e-84
ko.K00019	Week_and_consortia	NS1_w9w10	11.6462340814034	0.0936291507680573	72	53	6.16746925066383e-83	1.54371755344116e-79
ko.K00356	Week_and_consortia	NS1_w9w10	-10.2430342907496	0.0846526688389408	72	21	4.31484120510718e-82	5.40002376819163e-79
ko.K00329	Week_and_consortia	NS1_w9w10	-10.2430342907496	0.0846526688389408	72	21	4.31484120510718e-82	5.40002376819163e-79
ko.K21379	Week_and_consortia	NS1_w9w10	9.33666082138413	0.131642777828073	72	66	3.15249570404938e-66	3.15627869889424e-63
ko.K00260	Week_and_consortia	NS1_w9w10	-6.58869885921778	0.0994480485603739	72	21	3.34096046713378e-64	2.78747468307862e-61
ko.K00886	Week_and_consortia	NS1_w9w10	-7.23398658986695	0.118492362533742	72	72	8.50815990499815e-62	6.08454978348868e-59
ko.K17640	Week_and_consortia	NS1_w9w10	6.46233584427684	0.116213088515623	72	53	4.67062748597383e-59	2.92264514934813e-56
ko.K03503	Week_and_consortia	NS1_w9w10	3.38628302643156	0.0632970981994569	72	72	6.39411267304657e-58	3.55654756014124e-55
ko.K14949	Week_and_consortia	NS1_w9w10	5.12802381456623	0.100510432678316	72	72	4.13794782246701e-57	2.07145667992698e-54
ko.K13525	Week_and_consortia	NS1_w9w10	-6.17714468479527	0.119124837312096	72	72	5.13940516642449e-57	2.33889656937464e-54
ko.K19789	Week_and_consortia	NS1_w9w10	7.10662890090025	0.137388924502358	72	72	6.07412229759392e-57	2.53392135181293e-54
ko.K00558	Week_and_consortia	NS1_w9w10	1.15291851241333	0.0229291122095658	72	72	1.11714430540166e-56	4.30186491756976e-54
ko.K07452	Week_and_consortia	NS1_w9w10	-3.88399537650887	0.0784613319665175	72	72	3.23947955123076e-56	1.15834533096151e-53
ko.K16922	Week_and_consortia	NS1_w9w10	8.7894004423939	0.177054308952806	72	70	9.61525117865437e-56	3.20892982668959e-53
ko.K07457	Week_and_consortia	NS1_w9w10	-7.86411914111582	0.162277069492943	72	21	4.80185453988748e-55	1.50238023916729e-52
ko.K08222	Week_and_consortia	NS1_w9w10	-1.397750313972	0.0294657940969932	72	20	2.09166223492846e-54	6.15933008708933e-52
ko.K09145	Week_and_consortia	NS1_w9w10	-7.81232479196387	0.168203896259732	72	21	8.24976726715547e-54	2.29435194107668e-51
ko.K02013	Week_and_consortia	NS1_w9w10	0.64002819716484	0.0139221784605453	72	72	1.69715802427954e-53	4.47156477344388e-51
ko.K07726	Week_and_consortia	NS1_w9w10	6.33064249713757	0.138604002929859	72	72	2.5319393970254e-53	6.33744431075458e-51
ko.K03830	Week_and_consortia	NS1_w9w10	-2.88626493983403	0.0676927482324231	72	72	8.02359353614308e-52	1.91267186866344e-49
ko.K02015	Week_and_consortia	NS1_w9w10	0.626727664809924	0.0149918617560786	72	72	3.03363868279862e-51	6.90290693004086e-49
ko.K18431	Week_and_consortia	NS1_w9w10	6.94255395546253	0.166253459974349	72	66	1.01610374774787e-50	2.21157189618515e-48
ko.K01958	Week_and_consortia	NS1_w9w10	7.02651520662559	0.169502299892681	72	70	1.66188347436446e-50	3.46641194694521e-48
ko.K21405	Week_and_consortia	NS1_w9w10	5.87905853585566	0.14440687984521	72	66	1.80230775884591e-50	3.60894105631305e-48
ko.K07454	Week_and_consortia	NS1_w9w10	-6.87905153557103	0.166666316663155	72	21	2.17740664884451e-50	4.19234526312139e-48
ko.K17243	Week_and_consortia	NS1_w9w10	-5.88281051975638	0.146145747486792	72	72	3.85831921094433e-50	7.15360961851381e-48
ko.K09469	Week_and_consortia	NS1_w9w10	2.10621643311584	0.0526155435144683	72	52	5.59956971558108e-50	1.00112307129282e-47
ko.K01697	Week_and_consortia	NS1_w9w10	4.93581455430684	0.124038258569691	72	72	8.3491902547523e-50	1.44124297983759e-47
ko.K07481	Week_and_consortia	NS1_w9w10	-1.49564581439139	0.0370130159163305	72	20	8.9040105656898e-50	1.48578256306144e-47
ko.K03497	Week_and_consortia	NS1_w9w10	0.85034284985697	0.0214211572613619	72	72	9.82212603762885e-50	1.56485189272774e-47
ko.K01174	Week_and_consortia	NS1_w9w10	-5.09756031933679	0.12636417649674	72	21	1.00030484553112e-49	1.56485189272774e-47
ko.K09384	Week_and_consortia	NS1_w9w10	-2.80863420251765	0.071459792845833	72	72	1.91270051326499e-49	2.90150871800137e-47
ko.K00045	Week_and_consortia	NS1_w9w10	-5.02348665196681	0.126927286034864	72	72	3.50743851135053e-49	5.16418740818258e-47
ko.K19147	Week_and_consortia	NS1_w9w10	-2.71813657718857	0.0706092910712787	72	72	7.68741673012997e-49	1.09952023288659e-46
ko.K01729	Week_and_consortia	NS1_w9w10	-1.49630075898911	0.0385717161620986	72	20	1.33744788894663e-48	1.48783647379262e-46
ko.K13925	Week_and_consortia	NS1_w9w10	-1.49630075898911	0.0385717161620986	72	20	1.33744788894663e-48	1.48783647379262e-46
ko.K00066	Week_and_consortia	NS1_w9w10	-1.96315329406223	0.0512723053717203	72	20	1.10186136941592e-48	1.48783647379262e-46
ko.K07110	Week_and_consortia	NS1_w9w10	-1.49630075898911	0.0385717161620986	72	20	1.33744788894663e-48	1.48783647379262e-46
