Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
048R_S2_R_Female_week5_S61_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 0.5)	(40.0, 0.0)	(41.0, 0.5)	(42.0, 1.3333333333333333)	(43.0, 14.083333333333334)	(44.0, 60.33333333333335)	(45.0, 97.08333333333326)	(46.0, 216.7500000000013)	(47.0, 13028.666666672469)	(48.0, 13996.75000000755)	(49.0, 2609.083333333403)	(50.0, 2899.7500000001955)	(51.0, 14563.66666667521)	(52.0, 18165.08333333873)	(53.0, 6425.833333331985)	(54.0, 1873.6666666665274)	(55.0, 632.5000000000018)	(56.0, 230.16666666666814)	(57.0, 118.49999999999966)	(58.0, 119.74999999999955)	(59.0, 85.33333333333324)	(60.0, 17.833333333333336)	(61.0, 7.583333333333332)	(62.0, 10.500000000000002)	(63.0, 3.8333333333333335)	(64.0, 2.833333333333333)	(65.0, 1.5)	(66.0, 0.8333333333333333)	(67.0, 0.3333333333333333)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
048R_S2_R_Female_week5_S61_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.3333333333333333)	(37.0, 0.3333333333333333)	(38.0, 0.0)	(39.0, 1.8333333333333333)	(40.0, 3.1666666666666665)	(41.0, 4.5)	(42.0, 7.0)	(43.0, 10.666666666666666)	(44.0, 28.83333333333332)	(45.0, 834.3333333333569)	(46.0, 12285.583333337776)	(47.0, 9248.333333332277)	(48.0, 872.0000000000259)	(49.0, 479.6666666666597)	(50.0, 433.8333333333276)	(51.0, 2244.6666666665706)	(52.0, 2958.5000000002256)	(53.0, 5829.999999999172)	(54.0, 5287.4166666663405)	(55.0, 1495.9166666666126)	(56.0, 13113.41666667256)	(57.0, 13557.500000006654)	(58.0, 1580.749999999935)	(59.0, 555.7499999999975)	(60.0, 481.16666666666055)	(61.0, 447.1666666666607)	(62.0, 232.91666666666708)	(63.0, 163.33333333333343)	(64.0, 144.16666666666666)	(65.0, 95.74999999999989)	(66.0, 76.5)	(67.0, 68.66666666666667)	(68.0, 53.0)	(69.0, 45.833333333333336)	(70.0, 38.333333333333336)	(71.0, 25.999999999999996)	(72.0, 19.66666666666666)	(73.0, 12.000000000000002)	(74.0, 10.833333333333336)	(75.0, 5.666666666666666)	(76.0, 0.3333333333333333)	(77.0, 0.5)	(78.0, 0.5)	(79.0, 0.0)	(80.0, 0.5)	(81.0, 0.5)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.3333333333333333)	(85.0, 1.1666666666666665)	(86.0, 1.1666666666666665)	(87.0, 0.0)	(88.0, 0.5)	(89.0, 0.5)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.3333333333333333)	(95.0, 0.0)	(96.0, 0.3333333333333333)	(97.0, 0.5833333333333333)	(98.0, 0.0)	(99.0, 1.1666666666666665)	(100.0, 3.0)
048R_S2_R_Female_week9_S75_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.25)	(37.0, 0.25)	(38.0, 0.25)	(39.0, 0.0)	(40.0, 0.25)	(41.0, 1.75)	(42.0, 4.999999999999999)	(43.0, 13.333333333333336)	(44.0, 64.08333333333334)	(45.0, 108.33333333333327)	(46.0, 292.58333333333377)	(47.0, 12753.250000005304)	(48.0, 13293.583333339622)	(49.0, 3107.75000000029)	(50.0, 3117.750000000292)	(51.0, 10223.000000000704)	(52.0, 13004.916666672394)	(53.0, 4431.666666667099)	(54.0, 1268.9999999999911)	(55.0, 416.58333333332746)	(56.0, 173.1666666666672)	(57.0, 85.33333333333326)	(58.0, 84.49999999999986)	(59.0, 70.00000000000009)	(60.0, 17.583333333333336)	(61.0, 12.583333333333336)	(62.0, 25.499999999999975)	(63.0, 6.499999999999999)	(64.0, 3.1666666666666665)	(65.0, 2.5)	(66.0, 0.5)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
048R_S2_R_Female_week9_S75_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.5)	(35.0, 0.5)	(36.0, 0.5)	(37.0, 0.8333333333333333)	(38.0, 1.8333333333333333)	(39.0, 2.0)	(40.0, 3.3333333333333335)	(41.0, 4.0)	(42.0, 8.083333333333332)	(43.0, 15.166666666666668)	(44.0, 35.499999999999986)	(45.0, 1880.6666666665194)	(46.0, 12708.166666671894)	(47.0, 4540.166666667004)	(48.0, 954.5000000000363)	(49.0, 493.2499999999916)	(50.0, 481.8333333333247)	(51.0, 2762.8333333334726)	(52.0, 3115.250000000298)	(53.0, 4546.750000000336)	(54.0, 3887.666666667311)	(55.0, 1057.83333333336)	(56.0, 8900.249999998352)	(57.0, 9379.833333332572)	(58.0, 1095.5000000000193)	(59.0, 367.58333333333167)	(60.0, 306.1666666666663)	(61.0, 264.6666666666679)	(62.0, 141.0)	(63.0, 118.66666666666659)	(64.0, 109.833333333333)	(65.0, 67.33333333333336)	(66.0, 56.75000000000002)	(67.0, 51.33333333333334)	(68.0, 44.66666666666667)	(69.0, 33.333333333333336)	(70.0, 22.999999999999996)	(71.0, 20.166666666666664)	(72.0, 23.666666666666643)	(73.0, 14.500000000000004)	(74.0, 14.0)	(75.0, 8.0)	(76.0, 2.0)	(77.0, 2.5)	(78.0, 1.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.5)	(86.0, 0.5)	(87.0, 0.0)	(88.0, 0.3333333333333333)	(89.0, 0.3333333333333333)	(90.0, 0.6666666666666666)	(91.0, 0.3333333333333333)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.3333333333333333)	(96.0, 0.0)	(97.0, 1.3333333333333333)	(98.0, 1.5)	(99.0, 1.7499999999999998)	(100.0, 0.5)
1050R_S2_L_Male_week5_S68_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.25)	(39.0, 0.5833333333333333)	(40.0, 0.0)	(41.0, 1.75)	(42.0, 4.5)	(43.0, 30.66666666666666)	(44.0, 97.75)	(45.0, 142.91666666666663)	(46.0, 391.16666666666305)	(47.0, 20386.99999999737)	(48.0, 21514.58333332664)	(49.0, 3966.4166666673323)	(50.0, 4060.0000000007044)	(51.0, 19489.16666666732)	(52.0, 24662.16666664866)	(53.0, 8615.833333331186)	(54.0, 2638.83333333341)	(55.0, 831.7500000000207)	(56.0, 327.1666666666659)	(57.0, 159.5000000000001)	(58.0, 191.0000000000009)	(59.0, 154.6666666666667)	(60.0, 36.83333333333333)	(61.0, 22.91666666666666)	(62.0, 30.499999999999964)	(63.0, 10.0)	(64.0, 4.166666666666667)	(65.0, 1.3333333333333333)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1050R_S2_L_Male_week5_S68_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.5)	(37.0, 1.3333333333333333)	(38.0, 1.5)	(39.0, 2.1666666666666665)	(40.0, 3.0)	(41.0, 7.166666666666666)	(42.0, 14.833333333333334)	(43.0, 24.83333333333333)	(44.0, 50.75000000000004)	(45.0, 1575.5833333332573)	(46.0, 19418.500000000862)	(47.0, 13743.66666667375)	(48.0, 1523.1666666666063)	(49.0, 717.5833333333427)	(50.0, 638.8333333333358)	(51.0, 4569.000000000315)	(52.0, 4903.333333333345)	(53.0, 6898.416666664891)	(54.0, 6225.833333332157)	(55.0, 1942.6666666665376)	(56.0, 17259.83333334183)	(57.0, 18095.666666672172)	(58.0, 2176.4166666665806)	(59.0, 758.7500000000083)	(60.0, 603.666666666668)	(61.0, 521.91666666666)	(62.0, 299.33333333333303)	(63.0, 237.33333333333368)	(64.0, 227.91666666666822)	(65.0, 132.83333333333323)	(66.0, 96.33333333333329)	(67.0, 68.99999999999999)	(68.0, 56.250000000000014)	(69.0, 51.833333333333336)	(70.0, 40.0)	(71.0, 34.5)	(72.0, 44.16666666666673)	(73.0, 25.99999999999999)	(74.0, 16.166666666666664)	(75.0, 13.0)	(76.0, 6.833333333333333)	(77.0, 2.0)	(78.0, 1.9999999999999998)	(79.0, 1.3333333333333333)	(80.0, 0.8333333333333333)	(81.0, 0.0)	(82.0, 0.3333333333333333)	(83.0, 0.3333333333333333)	(84.0, 0.5)	(85.0, 0.5)	(86.0, 0.3333333333333333)	(87.0, 1.0)	(88.0, 0.6666666666666666)	(89.0, 0.25)	(90.0, 1.1666666666666665)	(91.0, 2.1666666666666665)	(92.0, 0.3333333333333333)	(93.0, 0.3333333333333333)	(94.0, 0.3333333333333333)	(95.0, 0.0)	(96.0, 0.6666666666666666)	(97.0, 0.0)	(98.0, 0.9166666666666665)	(99.0, 1.4999999999999998)	(100.0, 2.833333333333333)
1050R_S2_L_Male_week9_S82_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5833333333333333)	(39.0, 1.0)	(40.0, 1.3333333333333333)	(41.0, 3.3333333333333335)	(42.0, 6.916666666666666)	(43.0, 23.916666666666668)	(44.0, 86.5833333333333)	(45.0, 138.49999999999997)	(46.0, 339.24999999999864)	(47.0, 12981.250000005699)	(48.0, 13846.000000007258)	(49.0, 3504.4166666671304)	(50.0, 3669.166666667199)	(51.0, 13018.750000005728)	(52.0, 19313.916666667887)	(53.0, 8970.499999998476)	(54.0, 1899.5833333331934)	(55.0, 601.2499999999997)	(56.0, 263.0000000000016)	(57.0, 153.2500000000001)	(58.0, 112.41666666666632)	(59.0, 76.58333333333333)	(60.0, 24.083333333333318)	(61.0, 17.500000000000004)	(62.0, 26.16666666666664)	(63.0, 4.5)	(64.0, 3.5)	(65.0, 2.8333333333333335)	(66.0, 2.833333333333333)	(67.0, 2.0)	(68.0, 0.5)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1050R_S2_L_Male_week9_S82_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.5)	(34.0, 1.5)	(35.0, 3.0)	(36.0, 3.5)	(37.0, 1.5)	(38.0, 0.5)	(39.0, 2.5)	(40.0, 3.333333333333333)	(41.0, 3.333333333333333)	(42.0, 7.0)	(43.0, 8.833333333333332)	(44.0, 26.16666666666665)	(45.0, 1462.3333333332814)	(46.0, 13055.500000005855)	(47.0, 6560.499999998509)	(48.0, 1211.3333333333367)	(49.0, 487.0833333333247)	(50.0, 450.83333333332604)	(51.0, 5793.666666665869)	(52.0, 6229.333333332146)	(53.0, 6029.166666665664)	(54.0, 5238.499999999712)	(55.0, 1256.2499999999884)	(56.0, 11778.50000000351)	(57.0, 12137.416666670795)	(58.0, 1262.9166666666547)	(59.0, 450.74999999999653)	(60.0, 357.499999999998)	(61.0, 311.49999999999915)	(62.0, 182.33333333333348)	(63.0, 144.08333333333334)	(64.0, 132.49999999999972)	(65.0, 84.08333333333327)	(66.0, 70.49999999999999)	(67.0, 58.33333333333334)	(68.0, 45.33333333333334)	(69.0, 30.583333333333332)	(70.0, 28.749999999999996)	(71.0, 26.999999999999993)	(72.0, 32.999999999999964)	(73.0, 16.666666666666664)	(74.0, 10.833333333333334)	(75.0, 8.5)	(76.0, 6.0)	(77.0, 3.333333333333333)	(78.0, 0.8333333333333333)	(79.0, 1.3333333333333333)	(80.0, 1.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.5)	(85.0, 0.5)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 1.0)	(94.0, 1.5)	(95.0, 0.5)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.3333333333333333)	(99.0, 0.9166666666666665)	(100.0, 1.8333333333333333)
1050R_S2_RR_Male_week5_S70_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.3333333333333333)	(37.0, 0.3333333333333333)	(38.0, 0.0)	(39.0, 0.25)	(40.0, 0.0)	(41.0, 3.0)	(42.0, 7.583333333333333)	(43.0, 26.166666666666664)	(44.0, 84.25000000000001)	(45.0, 137.9166666666666)	(46.0, 308.9999999999998)	(47.0, 14641.500000008691)	(48.0, 15625.750000010476)	(49.0, 2829.2500000001687)	(50.0, 3081.250000000279)	(51.0, 15517.333333343584)	(52.0, 19381.166666667683)	(53.0, 6779.583333331697)	(54.0, 2113.3333333331893)	(55.0, 598.6666666666649)	(56.0, 278.5833333333342)	(57.0, 144.41666666666646)	(58.0, 152.24999999999997)	(59.0, 119.33333333333279)	(60.0, 27.749999999999982)	(61.0, 14.666666666666673)	(62.0, 23.58333333333332)	(63.0, 8.999999999999998)	(64.0, 4.333333333333334)	(65.0, 3.0)	(66.0, 3.1666666666666665)	(67.0, 3.1666666666666665)	(68.0, 1.3333333333333333)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1050R_S2_RR_Male_week5_S70_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 1.0)	(37.0, 1.8333333333333333)	(38.0, 1.6666666666666665)	(39.0, 2.0)	(40.0, 3.6666666666666665)	(41.0, 4.999999999999999)	(42.0, 7.499999999999999)	(43.0, 11.833333333333332)	(44.0, 25.66666666666666)	(45.0, 775.6666666666846)	(46.0, 14114.50000000778)	(47.0, 11395.250000002834)	(48.0, 1175.4166666666774)	(49.0, 502.8333333333249)	(50.0, 443.33333333332666)	(51.0, 3456.8333333337796)	(52.0, 3820.250000000614)	(53.0, 4863.666666666716)	(54.0, 4412.166666667112)	(55.0, 1340.0833333333082)	(56.0, 14308.666666674686)	(57.0, 14720.666666675412)	(58.0, 1535.2499999999409)	(59.0, 548.9166666666637)	(60.0, 417.1666666666635)	(61.0, 331.166666666665)	(62.0, 207.0000000000003)	(63.0, 170.16666666666686)	(64.0, 179.6666666666676)	(65.0, 113.66666666666644)	(66.0, 83.58333333333326)	(67.0, 66.50000000000003)	(68.0, 54.83333333333335)	(69.0, 39.333333333333336)	(70.0, 30.33333333333333)	(71.0, 27.99999999999999)	(72.0, 38.00000000000002)	(73.0, 21.83333333333333)	(74.0, 15.0)	(75.0, 11.333333333333334)	(76.0, 7.333333333333333)	(77.0, 3.5)	(78.0, 1.3333333333333333)	(79.0, 1.0)	(80.0, 0.5)	(81.0, 0.3333333333333333)	(82.0, 0.3333333333333333)	(83.0, 1.1666666666666665)	(84.0, 0.8333333333333333)	(85.0, 0.5)	(86.0, 0.5)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.3333333333333333)	(94.0, 0.8333333333333333)	(95.0, 1.3333333333333333)	(96.0, 1.3333333333333333)	(97.0, 1.0)	(98.0, 0.8333333333333333)	(99.0, 0.3333333333333333)	(100.0, 1.0)
