Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
048R_S2_R_Female_week5_S61_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0006650255314382972)	(39.0, 0.0006650255314382972)	(40.0, 0.0)	(41.0, 0.0006650255314382972)	(42.0, 0.0017734014171687925)	(43.0, 0.018731552468845374)	(44.0, 0.08024641412688789)	(45.0, 0.1291257906876026)	(46.0, 0.2882885678785036)	(47.0, 17.328791947872574)	(48.0, 18.616392214328016)	(49.0, 3.4702140606337006)	(50.0, 3.8568155695766646)	(51.0, 19.37042032939179)	(52.0, 24.160488394749088)	(53.0, 8.546686454866057)	(54.0, 2.4920723414762604)	(55.0, 0.8412572972694484)	(56.0, 0.3061334196387648)	(57.0, 0.15761105095087596)	(58.0, 0.15927361477947158)	(59.0, 0.1134976906988026)	(60.0, 0.023719243954632603)	(61.0, 0.010086220560147506)	(62.0, 0.013965536160204245)	(63.0, 0.005098529074360278)	(64.0, 0.003768478011483684)	(65.0, 0.0019950765943148917)	(66.0, 0.0011083758857304952)	(67.0, 0.00044335035429219813)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
048R_S2_R_Female_week5_S61_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0004580846792432883)	(37.0, 0.0004580846792432883)	(38.0, 0.0)	(39.0, 0.002519465735838085)	(40.0, 0.004351804452811238)	(41.0, 0.006184143169784392)	(42.0, 0.009619778264109055)	(43.0, 0.014658709735785225)	(44.0, 0.03962432475454442)	(45.0, 1.1465859521459831)	(46.0, 16.88351250170617)	(47.0, 12.709559425603581)	(48.0, 1.1983495209004777)	(49.0, 0.6591838534310822)	(50.0, 0.5961972100351318)	(51.0, 3.084742230024171)	(52.0, 4.065730570624115)	(53.0, 8.011901039963973)	(54.0, 7.266253703326401)	(55.0, 2.0557695192739924)	(56.0, 18.02116580260887)	(57.0, 18.631449116531787)	(58.0, 2.1723520701413945)	(59.0, 0.763741681468369)	(60.0, 0.6612452344876782)	(61.0, 0.6145205972048631)	(62.0, 0.32008666962124827)	(63.0, 0.2244614928292114)	(64.0, 0.19812162377272216)	(65.0, 0.1315848241126344)	(66.0, 0.10513043388633465)	(67.0, 0.0943654439241174)	(68.0, 0.07283546399968284)	(69.0, 0.06298664339595214)	(70.0, 0.05267973811297816)	(71.0, 0.03573060498097648)	(72.0, 0.027026996075354)	(73.0, 0.01649104845275838)	(74.0, 0.014887752075406872)	(75.0, 0.007787439547135899)	(76.0, 0.0004580846792432883)	(77.0, 0.0006871270188649325)	(78.0, 0.0006871270188649325)	(79.0, 0.0)	(80.0, 0.0006871270188649325)	(81.0, 0.0006871270188649325)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0004580846792432883)	(85.0, 0.0016032963773515087)	(86.0, 0.0016032963773515087)	(87.0, 0.0)	(88.0, 0.0006871270188649325)	(89.0, 0.0006871270188649325)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0004580846792432883)	(95.0, 0.0)	(96.0, 0.0004580846792432883)	(97.0, 0.0008016481886757543)	(98.0, 0.0)	(99.0, 0.0016032963773515087)	(100.0, 0.004122762113189595)
048R_S2_R_Female_week9_S75_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.00039945727072139163)	(37.0, 0.00039945727072139163)	(38.0, 0.00039945727072139163)	(39.0, 0.0)	(40.0, 0.00039945727072139163)	(41.0, 0.0027962008950497413)	(42.0, 0.00798914541442783)	(43.0, 0.021304387771807556)	(44.0, 0.10239421372825006)	(45.0, 0.17309815064593626)	(46.0, 0.4674981591676027)	(47.0, 20.377513751318826)	(48.0, 21.2408740657729)	(49.0, 4.965653332338082)	(50.0, 4.981631623166941)	(51.0, 16.33460671434027)	(52.0, 20.77963407051237)	(53.0, 7.081045885655227)	(54.0, 2.0276451061817697)	(55.0, 0.6656289654454028)	(56.0, 0.2766907361863514)	(57.0, 0.13634808173956822)	(58.0, 0.13501655750383015)	(59.0, 0.11184803580198978)	(60.0, 0.028095161374071215)	(61.0, 0.02010601595964338)	(62.0, 0.040744641613581906)	(63.0, 0.010385889038756181)	(64.0, 0.005059792095804294)	(65.0, 0.003994572707213916)	(66.0, 0.0007989145414427833)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
048R_S2_R_Female_week9_S75_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.000868734254191575)	(35.0, 0.000868734254191575)	(36.0, 0.000868734254191575)	(37.0, 0.001447890423652625)	(38.0, 0.0031853589320357746)	(39.0, 0.0034749370167663)	(40.0, 0.005791561694610501)	(41.0, 0.0069498740335326)	(42.0, 0.014044537109430462)	(43.0, 0.026351605710477777)	(44.0, 0.0616801320476018)	(45.0, 3.267599108098988)	(46.0, 22.080039382626886)	(47.0, 7.888396606144818)	(48.0, 1.6584136912517797)	(49.0, 0.857006341759974)	(50.0, 0.8371702429559327)	(51.0, 4.800335910578156)	(52.0, 5.412648770741126)	(53.0, 7.899834940491671)	(54.0, 6.754698404425345)	(55.0, 1.8379521037846889)	(56.0, 15.463904091734268)	(57.0, 16.297165030547895)	(58.0, 1.9033967509337744)	(59.0, 0.6386644658731699)	(60.0, 0.5319549416499738)	(61.0, 0.45984999855207587)	(62.0, 0.24498305968202416)	(63.0, 0.20617959632813365)	(64.0, 0.1908319578374154)	(65.0, 0.11698954623113214)	(66.0, 0.0986013378507438)	(67.0, 0.08919005009700172)	(68.0, 0.07760692670778072)	(69.0, 0.057915616946105)	(70.0, 0.039961775692812444)	(71.0, 0.035038948252393516)	(72.0, 0.04112008803173451)	(73.0, 0.02519329337155568)	(74.0, 0.0243245591173641)	(75.0, 0.0138997480670652)	(76.0, 0.0034749370167663)	(77.0, 0.0043436712709578745)	(78.0, 0.00173746850838315)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.000868734254191575)	(86.0, 0.000868734254191575)	(87.0, 0.0)	(88.0, 0.00057915616946105)	(89.0, 0.00057915616946105)	(90.0, 0.0011583123389221)	(91.0, 0.00057915616946105)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.00057915616946105)	(96.0, 0.0)	(97.0, 0.0023166246778442)	(98.0, 0.002606202762574725)	(99.0, 0.003040569889670512)	(100.0, 0.000868734254191575)
1050R_S2_L_Male_week5_S68_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.00023196814922671574)	(39.0, 0.0005412590148623367)	(40.0, 0.0)	(41.0, 0.0016237770445870104)	(42.0, 0.004175426686080883)	(43.0, 0.02845475963847713)	(44.0, 0.09069954634764586)	(45.0, 0.13260845864127246)	(46.0, 0.3629528308233979)	(47.0, 18.916538633137776)	(48.0, 19.962792308862902)	(49.0, 3.680329332915281)	(50.0, 3.7671627434425177)	(51.0, 18.083463686551276)	(52.0, 22.883348630333167)	(53.0, 7.994395649514721)	(54.0, 2.448501137804465)	(55.0, 0.7717580324773026)	(56.0, 0.3035689846213613)	(57.0, 0.14799567920664475)	(58.0, 0.1772236660092117)	(59.0, 0.1435109616549282)	(60.0, 0.034176640652736116)	(61.0, 0.02126374701244894)	(62.0, 0.02830011420565929)	(63.0, 0.00927872596906863)	(64.0, 0.0038661358204452627)	(65.0, 0.001237163462542484)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1050R_S2_L_Male_week5_S68_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.00048519782728404003)	(37.0, 0.00129386087275744)	(38.0, 0.00145559348185212)	(39.0, 0.0021025239182308397)	(40.0, 0.00291118696370424)	(41.0, 0.006954502191071239)	(42.0, 0.01439420220942652)	(43.0, 0.024098158755107315)	(44.0, 0.0492475794693301)	(45.0, 1.5289392200764835)	(46.0, 18.843628018231097)	(47.0, 13.336794411172376)	(48.0, 1.478074314516222)	(49.0, 0.6963397484571539)	(50.0, 0.6199210906599109)	(51.0, 4.433737745721863)	(52.0, 4.758173359565497)	(53.0, 6.69419355673163)	(54.0, 6.04152161273063)	(55.0, 1.8851552916074648)	(56.0, 16.748867265244215)	(57.0, 17.55995629985113)	(58.0, 2.1119852758627955)	(59.0, 0.7362877029035387)	(60.0, 0.5857955101409322)	(61.0, 0.5064656653799839)	(62.0, 0.290471765934045)	(63.0, 0.23030723535082467)	(64.0, 0.2211693429369764)	(65.0, 0.12890088944845987)	(66.0, 0.093481448056725)	(67.0, 0.06695730016519752)	(68.0, 0.05458475556945452)	(69.0, 0.050298841428445484)	(70.0, 0.0388158261827232)	(71.0, 0.03347865008259876)	(72.0, 0.04285914141009026)	(73.0, 0.02523028701877007)	(74.0, 0.01568806308218396)	(75.0, 0.01261514350938504)	(76.0, 0.00663103697288188)	(77.0, 0.0019407913091361601)	(78.0, 0.0019407913091361597)	(79.0, 0.00129386087275744)	(80.0, 0.0008086630454734)	(81.0, 0.0)	(82.0, 0.00032346521818936)	(83.0, 0.00032346521818936)	(84.0, 0.00048519782728404003)	(85.0, 0.00048519782728404003)	(86.0, 0.00032346521818936)	(87.0, 0.0009703956545680801)	(88.0, 0.00064693043637872)	(89.0, 0.00024259891364202001)	(90.0, 0.0011321282636627599)	(91.0, 0.0021025239182308397)	(92.0, 0.00032346521818936)	(93.0, 0.00032346521818936)	(94.0, 0.00032346521818936)	(95.0, 0.0)	(96.0, 0.00064693043637872)	(97.0, 0.0)	(98.0, 0.0008895293500207399)	(99.0, 0.0014555934818521199)	(100.0, 0.0027494543546095597)
1050R_S2_L_Male_week9_S82_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0007375058605374623)	(39.0, 0.001264295760921364)	(40.0, 0.0016857276812284854)	(41.0, 0.004214319203071214)	(42.0, 0.008744712346372767)	(43.0, 0.03023774028203596)	(44.0, 0.10946694129977473)	(45.0, 0.17510496288760888)	(46.0, 0.428912336892571)	(47.0, 16.41213934646766)	(48.0, 17.505439105726385)	(49.0, 4.43061913616943)	(50.0, 4.6389118627813115)	(51.0, 16.459550437502248)	(52.0, 24.41850296845669)	(53.0, 11.34136512334317)	(54.0, 2.401635155850031)	(55.0, 0.7601578262539697)	(56.0, 0.3325097851223207)	(57.0, 0.19375332536119919)	(58.0, 0.14212791512357623)	(59.0, 0.09682398369056112)	(60.0, 0.030448456242189496)	(61.0, 0.022125175816123877)	(62.0, 0.03308240574410899)	(63.0, 0.005689330924146138)	(64.0, 0.004425035163224774)	(65.0, 0.0035821713226105315)	(66.0, 0.0035821713226105315)	(67.0, 0.002528591521842728)	(68.0, 0.000632147880460682)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1050R_S2_L_Male_week9_S82_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0006664282334541763)	(34.0, 0.001999284700362529)	(35.0, 0.003998569400725058)	(36.0, 0.004664997634179234)	(37.0, 0.001999284700362529)	(38.0, 0.0006664282334541763)	(39.0, 0.0033321411672708814)	(40.0, 0.004442854889694509)	(41.0, 0.004442854889694509)	(42.0, 0.009329995268358468)	(43.0, 0.011773565457690446)	(44.0, 0.03487641088410187)	(45.0, 1.9490804401089117)	(46.0, 17.401107603729802)	(47.0, 8.74420485115026)	(48.0, 1.614533466914989)	(49.0, 0.6492121707565985)	(50.0, 0.6008961238311725)	(51.0, 7.722126083776963)	(52.0, 8.302807217859517)	(53.0, 8.036013781733606)	(54.0, 6.982168601899021)	(55.0, 1.6744009365536026)	(56.0, 15.699049895484709)	(57.0, 16.177434295733388)	(58.0, 1.6832866463329912)	(59.0, 0.6007850524589353)	(60.0, 0.4764961869197334)	(61.0, 0.41518478944195075)	(62.0, 0.24302416246628983)	(63.0, 0.19204240260704517)	(64.0, 0.17660348186535635)	(65.0, 0.11207101459254391)	(66.0, 0.09396638091703885)	(67.0, 0.07774996056965391)	(68.0, 0.060422826499845324)	(69.0, 0.04076319361294711)	(70.0, 0.03831962342361513)	(71.0, 0.035987124606525506)	(72.0, 0.04398426340797559)	(73.0, 0.02221427444847254)	(74.0, 0.014439278391507155)	(75.0, 0.011329279968720997)	(76.0, 0.007997138801450115)	(77.0, 0.004442854889694509)	(78.0, 0.0011107137224236271)	(79.0, 0.0017771419558778032)	(80.0, 0.0013328564669083526)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0006664282334541763)	(85.0, 0.0006664282334541763)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0013328564669083526)	(94.0, 0.001999284700362529)	(95.0, 0.0006664282334541763)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0004442854889694508)	(99.0, 0.0012217850946659896)	(100.0, 0.0024435701893319797)
1050R_S2_RR_Male_week5_S70_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.00040689483294409557)	(37.0, 0.00040689483294409557)	(38.0, 0.0)	(39.0, 0.0003051711247080717)	(40.0, 0.0)	(41.0, 0.0036620534964968603)	(42.0, 0.009256857449478174)	(43.0, 0.0319412443861115)	(44.0, 0.10284266902662019)	(45.0, 0.1683527371306195)	(46.0, 0.37719151013917634)	(47.0, 17.872652089663536)	(48.0, 19.074110807641393)	(49.0, 3.4536216183214536)	(50.0, 3.7612341120273243)	(51.0, 18.94176826322605)	(52.0, 23.658289719286262)	(53.0, 8.275732283539726)	(54.0, 2.5797132408653902)	(55.0, 0.7307831199675935)	(56.0, 0.340062356633029)	(57.0, 0.17628718637302915)	(58.0, 0.18584921494721562)	(59.0, 0.14566835019398555)	(60.0, 0.033873994842595935)	(61.0, 0.017903372649540214)	(62.0, 0.02878780943079475)	(63.0, 0.010986160489490578)	(64.0, 0.005289632828273243)	(65.0, 0.0036620534964968603)	(66.0, 0.003865500912968908)	(67.0, 0.003865500912968908)	(68.0, 0.0016275793317763823)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1050R_S2_RR_Male_week5_S70_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0012609452676194126)	(37.0, 0.0023117329906355896)	(38.0, 0.002101575446032354)	(39.0, 0.002521890535238825)	(40.0, 0.004623465981271179)	(41.0, 0.006304726338097062)	(42.0, 0.009457089507145593)	(43.0, 0.014921185666829713)	(44.0, 0.03236426186889825)	(45.0, 0.9780732125834803)	(46.0, 17.79761197982401)	(47.0, 14.368786560843683)	(48.0, 1.4821360833143313)	(49.0, 0.6340453120679507)	(50.0, 0.5590190686445978)	(51.0, 4.358877632616268)	(52.0, 4.817126158623835)	(53.0, 6.1328174666116775)	(54.0, 5.563500678282012)	(55.0, 1.6897717373822827)	(56.0, 18.042445519287078)	(57.0, 18.56195496954719)	(58.0, 1.9358662221126286)	(59.0, 0.692153873150752)	(60.0, 0.5260243341418943)	(61.0, 0.4175830411266267)	(62.0, 0.2610156703972188)	(63.0, 0.2145708530399036)	(64.0, 0.22654983308228893)	(65.0, 0.14332744541940629)	(66.0, 0.10539400861852247)	(67.0, 0.08385286029669096)	(68.0, 0.06914183217446447)	(69.0, 0.04959718052636356)	(70.0, 0.03824867311778884)	(71.0, 0.035306467493343534)	(72.0, 0.047915920169537704)	(73.0, 0.027530638343023835)	(74.0, 0.01891417901429119)	(75.0, 0.014290713033020009)	(76.0, 0.009246931962542358)	(77.0, 0.004413308436667944)	(78.0, 0.0016812603568258833)	(79.0, 0.0012609452676194126)	(80.0, 0.0006304726338097063)	(81.0, 0.0004203150892064708)	(82.0, 0.0004203150892064708)	(83.0, 0.0014711028122226476)	(84.0, 0.001050787723016177)	(85.0, 0.0006304726338097063)	(86.0, 0.0006304726338097063)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0004203150892064708)	(94.0, 0.001050787723016177)	(95.0, 0.0016812603568258833)	(96.0, 0.0016812603568258833)	(97.0, 0.0012609452676194126)	(98.0, 0.001050787723016177)	(99.0, 0.0004203150892064708)	(100.0, 0.0012609452676194126)
