Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
016R_0_F_NS6_week9_S79_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.3333333333333333)	(28.0, 0.3333333333333333)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.8333333333333333)	(38.0, 2.5)	(39.0, 3.3333333333333335)	(40.0, 7.0)	(41.0, 20.0)	(42.0, 41.58333333333333)	(43.0, 62.750000000000014)	(44.0, 141.91666666666657)	(45.0, 645.0000000000026)	(46.0, 5131.249999999816)	(47.0, 7611.9166666642595)	(48.0, 16836.500000010194)	(49.0, 3141.8333333336336)	(50.0, 1190.1666666666752)	(51.0, 4699.8333333335195)	(52.0, 11590.666666669853)	(53.0, 7301.083333331184)	(54.0, 878.0000000000291)	(55.0, 194.91666666666777)	(56.0, 36.499999999999986)	(57.0, 12.166666666666671)	(58.0, 17.000000000000004)	(59.0, 20.249999999999996)	(60.0, 6.583333333333332)	(61.0, 8.33333333333333)	(62.0, 47.500000000000064)	(63.0, 8.833333333333332)	(64.0, 1.0)	(65.0, 0.8333333333333333)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
016R_0_F_NS6_week9_S79_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 2.833333333333333)	(34.0, 3.833333333333333)	(35.0, 3.0)	(36.0, 6.0)	(37.0, 8.5)	(38.0, 11.5)	(39.0, 17.999999999999996)	(40.0, 23.833333333333336)	(41.0, 24.166666666666664)	(42.0, 30.666666666666664)	(43.0, 61.41666666666671)	(44.0, 127.4999999999997)	(45.0, 1299.1666666666504)	(46.0, 9642.916666666355)	(47.0, 8509.499999997688)	(48.0, 10221.583333334042)	(49.0, 8705.833333331388)	(50.0, 893.0833333333577)	(51.0, 4359.166666667142)	(52.0, 4302.750000000513)	(53.0, 3567.5833333337932)	(54.0, 4892.58333333335)	(55.0, 1013.4166666666964)	(56.0, 4578.666666666933)	(57.0, 4346.166666667134)	(58.0, 339.8333333333326)	(59.0, 120.58333333333319)	(60.0, 82.58333333333333)	(61.0, 65.91666666666669)	(62.0, 43.58333333333334)	(63.0, 27.916666666666664)	(64.0, 25.33333333333332)	(65.0, 15.916666666666671)	(66.0, 10.0)	(67.0, 11.083333333333336)	(68.0, 10.833333333333334)	(69.0, 5.833333333333334)	(70.0, 3.0)	(71.0, 8.33333333333333)	(72.0, 39.16666666666667)	(73.0, 11.833333333333336)	(74.0, 0.5)	(75.0, 1.0)	(76.0, 0.5)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.5)	(83.0, 0.5)	(84.0, 0.0)	(85.0, 0.3333333333333333)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 1.0)	(89.0, 1.25)	(90.0, 0.3333333333333333)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week5_S18_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.3333333333333333)	(37.0, 1.0833333333333333)	(38.0, 0.5)	(39.0, 1.0)	(40.0, 2.0)	(41.0, 3.8333333333333335)	(42.0, 10.333333333333332)	(43.0, 25.583333333333336)	(44.0, 75.33333333333334)	(45.0, 139.16666666666652)	(46.0, 360.66666666666407)	(47.0, 6899.416666664873)	(48.0, 15002.000000009373)	(49.0, 2021.2499999998288)	(50.0, 1035.2500000000393)	(51.0, 9127.49999999874)	(52.0, 11688.583333336683)	(53.0, 4466.666666667066)	(54.0, 1987.4999999998333)	(55.0, 616.0000000000002)	(56.0, 74.33333333333337)	(57.0, 20.33333333333333)	(58.0, 15.833333333333343)	(59.0, 30.499999999999964)	(60.0, 7.916666666666664)	(61.0, 14.416666666666675)	(62.0, 113.66666666666613)	(63.0, 21.66666666666666)	(64.0, 3.6666666666666665)	(65.0, 0.75)	(66.0, 0.25)	(67.0, 0.0)	(68.0, 0.25)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week5_S18_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.5)	(29.0, 1.0)	(30.0, 0.5)	(31.0, 0.0)	(32.0, 1.5)	(33.0, 2.0)	(34.0, 1.5)	(35.0, 1.5)	(36.0, 2.5)	(37.0, 4.5)	(38.0, 6.5)	(39.0, 6.833333333333333)	(40.0, 10.833333333333334)	(41.0, 17.833333333333336)	(42.0, 24.666666666666664)	(43.0, 26.999999999999993)	(44.0, 42.333333333333336)	(45.0, 334.6666666666654)	(46.0, 4378.000000000479)	(47.0, 3228.41666666701)	(48.0, 4880.1666666667015)	(49.0, 9492.499999999389)	(50.0, 997.166666666703)	(51.0, 1984.1666666665092)	(52.0, 2187.333333333216)	(53.0, 2737.666666666787)	(54.0, 3080.0833333335922)	(55.0, 842.3333333333514)	(56.0, 9594.249999999602)	(57.0, 9018.999999998632)	(58.0, 568.83333333333)	(59.0, 176.50000000000014)	(60.0, 192.1666666666671)	(61.0, 193.6666666666672)	(62.0, 70.83333333333337)	(63.0, 33.33333333333333)	(64.0, 33.16666666666665)	(65.0, 15.166666666666668)	(66.0, 9.166666666666668)	(67.0, 25.25)	(68.0, 24.416666666666664)	(69.0, 8.416666666666664)	(70.0, 9.500000000000002)	(71.0, 23.16666666666665)	(72.0, 83.99999999999989)	(73.0, 23.499999999999982)	(74.0, 0.3333333333333333)	(75.0, 0.3333333333333333)	(76.0, 0.3333333333333333)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.5)	(87.0, 1.0)	(88.0, 0.5)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week6_S19_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 0.5)	(34.0, 0.0)	(35.0, 0.25)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 0.5)	(40.0, 0.0)	(41.0, 3.5)	(42.0, 9.833333333333332)	(43.0, 22.333333333333332)	(44.0, 70.58333333333334)	(45.0, 228.08333333333474)	(46.0, 711.3333333333428)	(47.0, 10083.666666667128)	(48.0, 17902.083333339713)	(49.0, 2882.583333333522)	(50.0, 1157.500000000015)	(51.0, 5922.166666665763)	(52.0, 9473.08333333269)	(53.0, 4854.000000000059)	(54.0, 1397.833333333296)	(55.0, 603.4999999999987)	(56.0, 70.8333333333334)	(57.0, 16.83333333333334)	(58.0, 19.66666666666666)	(59.0, 35.49999999999998)	(60.0, 8.33333333333333)	(61.0, 9.333333333333332)	(62.0, 98.66666666666634)	(63.0, 23.666666666666647)	(64.0, 5.833333333333332)	(65.0, 2.6666666666666665)	(66.0, 0.8333333333333333)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week6_S19_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.5)	(28.0, 1.0)	(29.0, 0.5)	(30.0, 1.0)	(31.0, 1.0)	(32.0, 0.5)	(33.0, 1.5)	(34.0, 2.5)	(35.0, 2.5)	(36.0, 4.5)	(37.0, 7.0)	(38.0, 9.5)	(39.0, 12.333333333333334)	(40.0, 15.333333333333334)	(41.0, 13.5)	(42.0, 20.333333333333332)	(43.0, 34.50000000000001)	(44.0, 55.66666666666673)	(45.0, 404.4999999999953)	(46.0, 6286.999999998773)	(47.0, 5965.999999999059)	(48.0, 6910.49999999823)	(49.0, 9909.666666666815)	(50.0, 1008.3333333333711)	(51.0, 2506.583333333355)	(52.0, 2831.416666666829)	(53.0, 3959.7500000006494)	(54.0, 4069.916666667358)	(55.0, 592.5833333333316)	(56.0, 5966.416666665775)	(57.0, 5778.083333332592)	(58.0, 346.0833333333319)	(59.0, 103.08333333333326)	(60.0, 106.6666666666665)	(61.0, 100.1666666666665)	(62.0, 40.66666666666667)	(63.0, 26.83333333333333)	(64.0, 33.33333333333331)	(65.0, 19.25)	(66.0, 10.583333333333332)	(67.0, 20.916666666666664)	(68.0, 18.166666666666664)	(69.0, 6.75)	(70.0, 9.5)	(71.0, 22.999999999999986)	(72.0, 86.33333333333319)	(73.0, 15.833333333333343)	(74.0, 1.6666666666666665)	(75.0, 1.1666666666666665)	(76.0, 0.3333333333333333)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.3333333333333333)	(83.0, 0.3333333333333333)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.3333333333333333)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.3333333333333333)	(92.0, 0.3333333333333333)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week7_S20_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 2.833333333333333)	(41.0, 5.333333333333333)	(42.0, 9.0)	(43.0, 25.25)	(44.0, 58.083333333333336)	(45.0, 95.66666666666654)	(46.0, 375.74999999999676)	(47.0, 7986.9999999972215)	(48.0, 12026.250000003976)	(49.0, 1804.9999999998731)	(50.0, 799.5833333333528)	(51.0, 9946.333333333536)	(52.0, 12093.083333337418)	(53.0, 3462.0000000004443)	(54.0, 1233.7499999999982)	(55.0, 433.4166666666598)	(56.0, 48.66666666666673)	(57.0, 13.083333333333336)	(58.0, 15.083333333333337)	(59.0, 29.499999999999968)	(60.0, 6.999999999999998)	(61.0, 11.166666666666668)	(62.0, 107.83333333333289)	(63.0, 16.66666666666667)	(64.0, 4.333333333333333)	(65.0, 2.5)	(66.0, 0.8333333333333333)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.5)	(75.0, 0.5)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week7_S20_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.3333333333333333)	(33.0, 0.0)	(34.0, 0.5)	(35.0, 1.5)	(36.0, 2.8333333333333335)	(37.0, 3.5)	(38.0, 3.0)	(39.0, 2.0)	(40.0, 5.666666666666666)	(41.0, 10.333333333333332)	(42.0, 17.5)	(43.0, 33.16666666666665)	(44.0, 53.500000000000064)	(45.0, 390.91666666666214)	(46.0, 5219.333333333056)	(47.0, 4475.416666667055)	(48.0, 4825.500000000071)	(49.0, 5480.416666666154)	(50.0, 669.4166666666728)	(51.0, 2061.0833333331675)	(52.0, 2449.666666666667)	(53.0, 1853.9166666665344)	(54.0, 1882.0833333332012)	(55.0, 609.8333333333328)	(56.0, 9631.333333333005)	(57.0, 9752.416666666535)	(58.0, 676.4166666666714)	(59.0, 202.16666666666717)	(60.0, 195.4166666666673)	(61.0, 178.00000000000045)	(62.0, 71.16666666666667)	(63.0, 45.166666666666664)	(64.0, 43.58333333333334)	(65.0, 25.916666666666664)	(66.0, 16.500000000000004)	(67.0, 21.66666666666666)	(68.0, 20.25)	(69.0, 14.66666666666667)	(70.0, 14.500000000000005)	(71.0, 19.66666666666666)	(72.0, 86.33333333333319)	(73.0, 19.83333333333333)	(74.0, 3.0)	(75.0, 0.5)	(76.0, 0.3333333333333333)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.3333333333333333)	(96.0, 0.3333333333333333)	(97.0, 0.0)	(98.0, 0.3333333333333333)	(99.0, 0.3333333333333333)	(100.0, 0.0)
036R_R_M_NS1_week9_S21_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.3333333333333333)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 1.6666666666666665)	(40.0, 1.6666666666666665)	(41.0, 3.0)	(42.0, 12.166666666666668)	(43.0, 37.91666666666666)	(44.0, 97.24999999999997)	(45.0, 183.08333333333368)	(46.0, 659.3333333333376)	(47.0, 8987.749999998472)	(48.0, 13639.833333340222)	(49.0, 2324.166666666605)	(50.0, 1220.8333333333358)	(51.0, 7521.166666664323)	(52.0, 9778.749999999885)	(53.0, 3798.833333333921)	(54.0, 1532.249999999935)	(55.0, 512.4999999999893)	(56.0, 65.00000000000011)	(57.0, 18.333333333333332)	(58.0, 18.75)	(59.0, 26.666666666666643)	(60.0, 7.666666666666664)	(61.0, 16.166666666666675)	(62.0, 113.66666666666615)	(63.0, 22.416666666666654)	(64.0, 5.416666666666666)	(65.0, 3.4166666666666665)	(66.0, 0.6666666666666666)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.5)	(70.0, 0.5)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week9_S21_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.5)	(28.0, 0.5)	(29.0, 0.0)	(30.0, 0.5)	(31.0, 0.5)	(32.0, 0.5)	(33.0, 2.0)	(34.0, 3.0)	(35.0, 4.333333333333333)	(36.0, 6.666666666666666)	(37.0, 7.0)	(38.0, 10.833333333333334)	(39.0, 14.5)	(40.0, 13.333333333333334)	(41.0, 16.166666666666664)	(42.0, 27.166666666666664)	(43.0, 32.33333333333332)	(44.0, 68.00000000000006)	(45.0, 536.0833333333253)	(46.0, 5644.083333332678)	(47.0, 4898.833333333347)	(48.0, 5430.1666666662195)	(49.0, 6709.99999999842)	(50.0, 857.7500000000229)	(51.0, 1973.666666666512)	(52.0, 2215.3333333332316)	(53.0, 2969.8333333335504)	(54.0, 3179.6666666669666)	(55.0, 785.6666666666805)	(56.0, 7588.999999997755)	(57.0, 7213.333333331399)	(58.0, 494.499999999993)	(59.0, 156.99999999999997)	(60.0, 131.16666666666652)	(61.0, 129.16666666666637)	(62.0, 55.666666666666686)	(63.0, 35.66666666666667)	(64.0, 29.833333333333314)	(65.0, 14.083333333333334)	(66.0, 12.333333333333332)	(67.0, 20.333333333333332)	(68.0, 19.333333333333332)	(69.0, 8.166666666666666)	(70.0, 9.666666666666666)	(71.0, 22.499999999999986)	(72.0, 92.33333333333312)	(73.0, 21.499999999999993)	(74.0, 0.3333333333333333)	(75.0, 0.0)	(76.0, 0.3333333333333333)	(77.0, 0.3333333333333333)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.5)	(81.0, 0.5)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.3333333333333333)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.3333333333333333)	(92.0, 0.3333333333333333)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.3333333333333333)	(99.0, 0.3333333333333333)	(100.0, 0.0)
