Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
016R_0_F_NS6_week9_S79_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0005587146211425135)	(28.0, 0.0005587146211425135)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0013967865528562837)	(38.0, 0.004190359658568852)	(39.0, 0.0055871462114251355)	(40.0, 0.011733007043992784)	(41.0, 0.03352287726855081)	(42.0, 0.06969964898752855)	(43.0, 0.10517802743007819)	(44.0, 0.23787274995142496)	(45.0, 1.081112791910768)	(46.0, 8.60071319921226)	(47.0, 12.758667409751117)	(48.0, 28.220396156614868)	(49.0, 5.266164661579264)	(50.0, 1.9948905547893587)	(51.0, 7.87759680079918)	(52.0, 19.42762480637282)	(53.0, 12.237666025536155)	(54.0, 1.4716543120894294)	(55.0, 0.3267083747130866)	(56.0, 0.061179251015105206)	(57.0, 0.020393083671701753)	(58.0, 0.028494445678268192)	(59.0, 0.033941913234407685)	(60.0, 0.011034613767564639)	(61.0, 0.013967865528562832)	(62.0, 0.07961683351280828)	(63.0, 0.014805937460276605)	(64.0, 0.0016761438634275403)	(65.0, 0.0013967865528562837)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
016R_0_F_NS6_week9_S79_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.000740940154263758)	(33.0, 0.0041986608741612945)	(34.0, 0.00568054118268881)	(35.0, 0.004445640925582547)	(36.0, 0.008891281851165094)	(37.0, 0.012595982622483884)	(38.0, 0.01704162354806643)	(39.0, 0.02667384555349528)	(40.0, 0.03531814735323913)	(41.0, 0.03581210745608163)	(42.0, 0.04544432946151048)	(43.0, 0.09101214894873165)	(44.0, 0.18893973933725783)	(45.0, 1.9252095008286403)	(46.0, 14.289648325104661)	(47.0, 12.61006048541147)	(48.0, 15.147163063640761)	(49.0, 12.90100298598625)	(50.0, 1.3234426055408184)	(51.0, 6.4597632449235665)	(52.0, 6.376160497517529)	(53.0, 5.286731490698305)	(54.0, 7.250222899496607)	(55.0, 1.5017622026669708)	(56.0, 6.785035972645048)	(57.0, 6.440498800912699)	(58.0, 0.503592324847933)	(59.0, 0.17869006720327607)	(60.0, 0.12237861547923068)	(61.0, 0.09768061033710546)	(62.0, 0.06458528344665758)	(63.0, 0.041369158613059814)	(64.0, 0.037540967816030384)	(65.0, 0.023586594910729633)	(66.0, 0.014818803085275159)	(67.0, 0.016424173419513306)	(68.0, 0.01605370334238142)	(69.0, 0.008644301799743842)	(70.0, 0.004445640925582547)	(71.0, 0.012349002571062627)	(72.0, 0.05804031208399438)	(73.0, 0.017535583650908942)	(74.0, 0.000740940154263758)	(75.0, 0.001481880308527516)	(76.0, 0.000740940154263758)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.000740940154263758)	(83.0, 0.000740940154263758)	(84.0, 0.0)	(85.0, 0.0004939601028425052)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.001481880308527516)	(89.0, 0.0018523503856593948)	(90.0, 0.0004939601028425052)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week5_S18_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0006199522326803594)	(37.0, 0.002014844756211168)	(38.0, 0.0009299283490205391)	(39.0, 0.0018598566980410783)	(40.0, 0.0037197133960821566)	(41.0, 0.007129450675824133)	(42.0, 0.01921851921309114)	(43.0, 0.047581333858217584)	(44.0, 0.14010920458576123)	(45.0, 0.2588300571440497)	(46.0, 0.670788315760144)	(47.0, 12.831926300072913)	(48.0, 27.901570184029683)	(49.0, 3.7592353509152105)	(50.0, 1.9254166466470994)	(51.0, 16.975842011367597)	(52.0, 21.73909000311754)	(53.0, 8.307359917917559)	(54.0, 3.6964651873563326)	(55.0, 1.1456717259933045)	(56.0, 0.1382493478877202)	(57.0, 0.03781708619350191)	(58.0, 0.02944773105231709)	(59.0, 0.05672562929025281)	(60.0, 0.01472386552615853)	(61.0, 0.02681293406342556)	(62.0, 0.21140371134400157)	(63.0, 0.04029689512422335)	(64.0, 0.006819474559483952)	(65.0, 0.0013948925235308086)	(66.0, 0.00046496417451026957)	(67.0, 0.0)	(68.0, 0.00046496417451026957)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week5_S18_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0009190951202176648)	(29.0, 0.0018381902404353296)	(30.0, 0.0009190951202176648)	(31.0, 0.0)	(32.0, 0.0027572853606529944)	(33.0, 0.003676380480870659)	(34.0, 0.0027572853606529944)	(35.0, 0.0027572853606529944)	(36.0, 0.004595475601088324)	(37.0, 0.008271856081958982)	(38.0, 0.011948236562829641)	(39.0, 0.012560966642974751)	(40.0, 0.01991372760471607)	(41.0, 0.032781059287763384)	(42.0, 0.04534202593073813)	(43.0, 0.04963113649175388)	(44.0, 0.07781672017842896)	(45.0, 0.6151810004656879)	(46.0, 8.047596872626753)	(47.0, 5.9344440087260555)	(48.0, 8.970674738364545)	(49.0, 17.44902085733124)	(50.0, 1.832982034754163)	(51.0, 3.6472758020634775)	(52.0, 4.020734785911995)	(53.0, 5.032352148232008)	(54.0, 5.6617791230613275)	(55.0, 1.548368912526726)	(56.0, 17.63605671429593)	(57.0, 16.578637778483724)	(58.0, 1.0456238817676238)	(59.0, 0.32444057743683596)	(60.0, 0.35323889120365665)	(61.0, 0.3559961765643098)	(62.0, 0.1302051420308359)	(63.0, 0.06127300801451097)	(64.0, 0.0609666429744384)	(65.0, 0.0278792186466025)	(66.0, 0.016850077203990524)	(67.0, 0.04641430357099207)	(68.0, 0.04488247837062929)	(69.0, 0.01547143452366402)	(70.0, 0.017462807284135635)	(71.0, 0.04258474057008511)	(72.0, 0.15440798019656748)	(73.0, 0.04319747065023021)	(74.0, 0.0006127300801451098)	(75.0, 0.0006127300801451098)	(76.0, 0.0006127300801451098)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0009190951202176648)	(87.0, 0.0018381902404353296)	(88.0, 0.0009190951202176648)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week6_S19_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0008990137818811868)	(33.0, 0.0008990137818811868)	(34.0, 0.0)	(35.0, 0.0004495068909405934)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0008990137818811868)	(39.0, 0.0008990137818811868)	(40.0, 0.0)	(41.0, 0.006293096473168308)	(42.0, 0.017680604376996673)	(43.0, 0.040155948924026345)	(44.0, 0.1269107788755609)	(45.0, 0.4101001201681373)	(46.0, 1.2789969403563188)	(47.0, 18.130710610459353)	(48.0, 32.1884392821158)	(49.0, 5.182964288175695)	(50.0, 2.0812169050549745)	(51.0, 10.64821890385978)	(52.0, 17.032864947150124)	(53.0, 8.727625794502668)	(54.0, 2.5133428628791044)	(55.0, 1.0851096347305902)	(56.0, 0.12736028576650157)	(57.0, 0.030266797323333303)	(58.0, 0.03536120875399334)	(59.0, 0.06382997851356423)	(60.0, 0.01498356303135311)	(61.0, 0.016781590595115487)	(62.0, 0.1774053862912203)	(63.0, 0.04255331900904281)	(64.0, 0.010488494121947177)	(65.0, 0.004794740170032996)	(66.0, 0.0014983563031353113)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week6_S19_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.000871894059059256)	(28.0, 0.001743788118118512)	(29.0, 0.000871894059059256)	(30.0, 0.001743788118118512)	(31.0, 0.001743788118118512)	(32.0, 0.000871894059059256)	(33.0, 0.0026156821771777684)	(34.0, 0.00435947029529628)	(35.0, 0.00435947029529628)	(36.0, 0.007847046531533305)	(37.0, 0.012206516826829585)	(38.0, 0.016565987122125866)	(39.0, 0.02150672012346165)	(40.0, 0.026738084477817184)	(41.0, 0.023541139594599914)	(42.0, 0.03545702506840974)	(43.0, 0.06016069007508868)	(44.0, 0.09707087190859727)	(45.0, 0.7053622937789299)	(46.0, 10.963195898608946)	(47.0, 10.403439912693402)	(48.0, 12.050447790254891)	(49.0, 17.280358987848672)	(50.0, 1.7583196857695655)	(51.0, 4.370950233740597)	(52.0, 4.93739074077634)	(53.0, 6.90496500072091)	(54.0, 7.09707232506704)	(55.0, 1.033339775661725)	(56.0, 10.404166491076037)	(57.0, 10.07575306216398)	(58.0, 0.6034960045455126)	(59.0, 0.1797554918427165)	(60.0, 0.186004065932641)	(61.0, 0.17466944316487065)	(62.0, 0.07091405013681949)	(63.0, 0.04679164783618007)	(64.0, 0.058126270603950356)	(65.0, 0.03356792127378135)	(66.0, 0.01845509091675425)	(67.0, 0.03647423480397887)	(68.0, 0.031678817479152965)	(69.0, 0.011770569797299957)	(70.0, 0.016565987122125866)	(71.0, 0.040107126716725755)	(72.0, 0.15054704086423126)	(73.0, 0.027609978536876457)	(74.0, 0.0029063135301975198)	(75.0, 0.002034419471138264)	(76.0, 0.0005812627060395039)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0005812627060395039)	(83.0, 0.0005812627060395039)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0005812627060395039)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0005812627060395039)	(92.0, 0.0005812627060395039)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week7_S20_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.005597702966123376)	(41.0, 0.01053685264211459)	(42.0, 0.017780938833568374)	(43.0, 0.049885411727511264)	(44.0, 0.11475291080552924)	(45.0, 0.18900479426793024)	(46.0, 0.7423541963014731)	(47.0, 15.779595384851245)	(48.0, 23.759779516363594)	(49.0, 3.566066066065406)	(50.0, 1.5797047047045618)	(51.0, 19.65057162425398)	(52.0, 23.891819451035307)	(53.0, 6.839734471313512)	(54.0, 2.437470365101661)	(55.0, 0.85628391549433)	(56.0, 0.09614878035929578)	(57.0, 0.02584821663768736)	(58.0, 0.029799536378480335)	(59.0, 0.058281966176696266)	(60.0, 0.013829619092775398)	(61.0, 0.022061535219427428)	(62.0, 0.2130419893577535)	(63.0, 0.032927664506608105)	(64.0, 0.008561192771718105)	(65.0, 0.004939149675991215)	(66.0, 0.001646383225330405)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.000987829935198243)	(75.0, 0.000987829935198243)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week7_S20_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0006524231812480684)	(33.0, 0.0)	(34.0, 0.0009786347718721026)	(35.0, 0.002935904315616308)	(36.0, 0.005545597040608582)	(37.0, 0.006850443403104718)	(38.0, 0.005871808631232616)	(39.0, 0.0039145390874884105)	(40.0, 0.011091194081217162)	(41.0, 0.020225118618690117)	(42.0, 0.03425221701552359)	(43.0, 0.06491610653418277)	(44.0, 0.10471392059031509)	(45.0, 0.7651292858086634)	(46.0, 10.215642171981711)	(47.0, 8.75959673723264)	(48.0, 9.444804183337801)	(49.0, 10.726652628693802)	(50.0, 1.3102288537414453)	(51.0, 4.034095635451795)	(52.0, 4.7946579589920555)	(53.0, 3.6286146283061855)	(54.0, 3.683744387121648)	(55.0, 1.19360821009334)	(56.0, 18.851115398981044)	(57.0, 19.088108119569792)	(58.0, 1.323929740547652)	(59.0, 0.3956946594269544)	(60.0, 0.38248309000668135)	(61.0, 0.34839397878646944)	(62.0, 0.1392923491964626)	(63.0, 0.08840334105911327)	(64.0, 0.08530433094818496)	(65.0, 0.05072590234203731)	(66.0, 0.03229494747177939)	(67.0, 0.042407506781124434)	(68.0, 0.039634708260820155)	(69.0, 0.028706619974915016)	(70.0, 0.028380408384290984)	(71.0, 0.03849296769363603)	(72.0, 0.16897760394324943)	(73.0, 0.03881917928426006)	(74.0, 0.005871808631232616)	(75.0, 0.0009786347718721026)	(76.0, 0.0006524231812480684)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0006524231812480684)	(96.0, 0.0006524231812480684)	(97.0, 0.0)	(98.0, 0.0006524231812480684)	(99.0, 0.0006524231812480684)	(100.0, 0.0)
036R_R_M_NS1_week9_S21_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0006586031685398001)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0009879047528097002)	(39.0, 0.0032930158426990003)	(40.0, 0.0032930158426990003)	(41.0, 0.005927428516858201)	(42.0, 0.024039015651702706)	(43.0, 0.07491611042140224)	(44.0, 0.19214747442148664)	(45.0, 0.3617377903204859)	(46.0, 1.3027170673717332)	(47.0, 17.758081884127748)	(48.0, 26.949712355077963)	(49.0, 4.5921105926436345)	(50.0, 2.4121341047770226)	(51.0, 14.86039259334315)	(52.0, 19.320947203075487)	(53.0, 7.505771010264993)	(54.0, 3.0274341149851978)	(55.0, 1.0126023716299215)	(56.0, 0.12842761786526125)	(57.0, 0.036223174269689004)	(58.0, 0.03704642823036376)	(59.0, 0.05268825348318396)	(60.0, 0.015147872876415398)	(61.0, 0.03194225367418032)	(62.0, 0.22458368047207083)	(63.0, 0.04429106308430153)	(64.0, 0.01070230148877175)	(65.0, 0.006750682477532951)	(66.0, 0.0013172063370796001)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0009879047528097002)	(70.0, 0.0009879047528097002)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
036R_R_M_NS1_week9_S21_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0009714742769803932)	(28.0, 0.0009714742769803932)	(29.0, 0.0)	(30.0, 0.0009714742769803932)	(31.0, 0.0009714742769803932)	(32.0, 0.0009714742769803932)	(33.0, 0.003885897107921573)	(34.0, 0.00582884566188236)	(35.0, 0.008419443733830075)	(36.0, 0.012952990359738577)	(37.0, 0.013600639877725508)	(38.0, 0.02104860933457519)	(39.0, 0.028172754032431406)	(40.0, 0.025905980719477154)	(41.0, 0.03141100162236604)	(42.0, 0.0527834357159347)	(43.0, 0.06282200324473207)	(44.0, 0.1321205016693336)	(45.0, 1.0415823373024629)	(46.0, 10.966163550932903)	(47.0, 9.518181141094924)	(48.0, 10.550534472765195)	(49.0, 13.03718479707381)	(50.0, 1.6665641221599092)	(51.0, 3.834732796000305)	(52.0, 4.304278696540932)	(53.0, 5.770233380504965)	(54.0, 6.177928752077897)	(55.0, 1.5265099138952183)	(56.0, 14.745036576004047)	(57.0, 14.015135569233383)	(58.0, 0.9607880599335953)	(59.0, 0.30504292297184343)	(60.0, 0.2548500853278562)	(61.0, 0.2509641882199343)	(62.0, 0.10815746950381716)	(63.0, 0.0692984984246014)	(64.0, 0.05796463185983009)	(65.0, 0.027363192134947742)	(66.0, 0.023963032165516363)	(67.0, 0.039506620597202655)	(68.0, 0.037563672043241875)	(69.0, 0.015867413190679757)	(70.0, 0.018781836021620937)	(71.0, 0.043716342464117666)	(72.0, 0.17939891648237888)	(73.0, 0.04177339391015689)	(74.0, 0.0006476495179869288)	(75.0, 0.0)	(76.0, 0.0006476495179869288)	(77.0, 0.0006476495179869288)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0009714742769803932)	(81.0, 0.0009714742769803932)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0006476495179869288)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0006476495179869288)	(92.0, 0.0006476495179869288)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0006476495179869288)	(99.0, 0.0006476495179869288)	(100.0, 0.0)
