Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1002R_0_M_NS6_week10_S69_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0006010265533531272)	(28.0, 0.0006010265533531272)	(29.0, 0.0006010265533531272)	(30.0, 0.0036061593201187625)	(31.0, 0.00420718587347189)	(32.0, 0.0036061593201187625)	(33.0, 0.005409238980178145)	(34.0, 0.007212318640237525)	(35.0, 0.007813345193590652)	(36.0, 0.01081847796035629)	(37.0, 0.00841437174694378)	(38.0, 0.020434902814006322)	(39.0, 0.015025663833828178)	(40.0, 0.01863182315394694)	(41.0, 0.026445168347537594)	(42.0, 0.031253380774362606)	(43.0, 0.034859540094481375)	(44.0, 0.06911805363560963)	(45.0, 0.2957050642497386)	(46.0, 12.878195958697455)	(47.0, 23.595100431537066)	(48.0, 10.539601639600438)	(49.0, 11.260232477070838)	(50.0, 3.7257636042360347)	(51.0, 1.5422341359041243)	(52.0, 0.48743253476938614)	(53.0, 5.400824608431201)	(54.0, 19.67280114435456)	(55.0, 9.034631150004207)	(56.0, 0.5679700929187051)	(57.0, 0.16708538183216937)	(58.0, 0.05469341635513456)	(59.0, 0.12741762931086295)	(60.0, 0.07572934572249403)	(61.0, 0.05709752256854708)	(62.0, 0.012020531067062544)	(63.0, 0.0012020531067062543)	(64.0, 0.0012020531067062543)	(65.0, 0.0024041062134125086)	(66.0, 0.042672885288072025)	(67.0, 0.15205971799834117)	(68.0, 0.03245543388106887)	(69.0, 0.0036061593201187625)	(70.0, 0.0012020531067062543)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1002R_0_M_NS6_week10_S69_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0006070834496909945)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0006070834496909945)	(16.0, 0.001214166899381989)	(17.0, 0.0006070834496909945)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0006070834496909945)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0006070834496909945)	(32.0, 0.0006070834496909945)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0006070834496909945)	(37.0, 0.0006070834496909945)	(38.0, 0.0006070834496909945)	(39.0, 0.003642500698145967)	(40.0, 0.003642500698145967)	(41.0, 0.007285001396291934)	(42.0, 0.01335583589320188)	(43.0, 0.026104588336712767)	(44.0, 0.04006750767960564)	(45.0, 0.04978084287466156)	(46.0, 0.12202377338788989)	(47.0, 0.548803438520659)	(48.0, 9.295054698218816)	(49.0, 27.33514648923641)	(50.0, 15.146732069790314)	(51.0, 6.580784594650381)	(52.0, 3.7991282281662437)	(53.0, 6.993601340440257)	(54.0, 6.816940056580177)	(55.0, 3.88229866077391)	(56.0, 9.299911365816344)	(57.0, 7.136873034567332)	(58.0, 1.651874066609196)	(59.0, 0.4583480045167009)	(60.0, 0.1772683673097704)	(61.0, 0.10381126989716005)	(62.0, 0.0777066815604473)	(63.0, 0.06435084566724542)	(64.0, 0.047352509075897574)	(65.0, 0.030354172484549725)	(66.0, 0.025497504887021773)	(67.0, 0.07588543121137431)	(68.0, 0.10138293609839608)	(69.0, 0.04371000837775161)	(70.0, 0.019426670390111825)	(71.0, 0.005463751047218951)	(72.0, 0.0030354172484549726)	(73.0, 0.002428333798763978)	(74.0, 0.001214166899381989)	(75.0, 0.0006070834496909945)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0006070834496909945)	(80.0, 0.001214166899381989)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0006070834496909945)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1002R_L_M_NS6_week10_S70_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0013368805229876605)	(34.0, 0.0020053207844814907)	(35.0, 0.002673761045975321)	(36.0, 0.002673761045975321)	(37.0, 0.002673761045975321)	(38.0, 0.002673761045975321)	(39.0, 0.005347522091950642)	(40.0, 0.0040106415689629814)	(41.0, 0.006684402614938303)	(42.0, 0.008689723399419794)	(43.0, 0.02072164810630874)	(44.0, 0.0441170572585928)	(45.0, 0.17579978877287736)	(46.0, 8.784641916551918)	(47.0, 15.674255691768826)	(48.0, 16.25446183874547)	(49.0, 17.013141535540967)	(50.0, 3.9484766246440555)	(51.0, 1.5354072806513281)	(52.0, 0.5153674416117432)	(53.0, 5.728533041002126)	(54.0, 20.23168139463376)	(55.0, 8.729829815109422)	(56.0, 0.5614898196548175)	(57.0, 0.1544097004050748)	(58.0, 0.07553374954880282)	(59.0, 0.14170933543669204)	(60.0, 0.07553374954880282)	(61.0, 0.05882274301145707)	(62.0, 0.01671100653734576)	(63.0, 0.0033422013074691516)	(64.0, 0.0006684402614938302)	(65.0, 0.0033422013074691516)	(66.0, 0.04211173647411131)	(67.0, 0.14170933543669204)	(68.0, 0.02606917019825938)	(69.0, 0.0033422013074691516)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1002R_L_M_NS6_week10_S70_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0013531341970839958)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0013531341970839958)	(39.0, 0.0)	(40.0, 0.0013531341970839958)	(41.0, 0.0027062683941679916)	(42.0, 0.006089103886877981)	(43.0, 0.014884476167923953)	(44.0, 0.021650147153343933)	(45.0, 0.04127059301106187)	(46.0, 0.07848178343087175)	(47.0, 0.40052772233686273)	(48.0, 6.214945367206793)	(49.0, 24.565474780961402)	(50.0, 20.370758770001014)	(51.0, 6.882040526369202)	(52.0, 4.109468556544095)	(53.0, 7.530191806772437)	(54.0, 7.195967660092689)	(55.0, 3.8719935049558543)	(56.0, 8.887385406447684)	(57.0, 6.8543012753289805)	(58.0, 1.7462196813368964)	(59.0, 0.4708907005852306)	(60.0, 0.17049490883258347)	(61.0, 0.10148506478129969)	(62.0, 0.08457088731774974)	(63.0, 0.052772233686275836)	(64.0, 0.02909238523730591)	(65.0, 0.02300328135042793)	(66.0, 0.027062683941679915)	(67.0, 0.060891038868779813)	(68.0, 0.09201312540171172)	(69.0, 0.047359696897939854)	(70.0, 0.020973580054801936)	(71.0, 0.006089103886877981)	(72.0, 0.004735969689793985)	(73.0, 0.002029701295625994)	(74.0, 0.002029701295625994)	(75.0, 0.0013531341970839958)	(76.0, 0.0)	(77.0, 0.0006765670985419979)	(78.0, 0.0006765670985419979)	(79.0, 0.0)	(80.0, 0.0006765670985419979)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0006765670985419979)	(85.0, 0.0)	(86.0, 0.0006765670985419979)	(87.0, 0.0)	(88.0, 0.0006765670985419979)	(89.0, 0.0006765670985419979)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1030R_0_M_NS1_week10_S77_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0006796387040649191)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0013592774081298382)	(32.0, 0.0013592774081298382)	(33.0, 0.0027185548162596764)	(34.0, 0.0020389161121947574)	(35.0, 0.005437109632519353)	(36.0, 0.0074760257447141105)	(37.0, 0.0074760257447141105)	(38.0, 0.005437109632519353)	(39.0, 0.006116748336584272)	(40.0, 0.0142724127853633)	(41.0, 0.0142724127853633)	(42.0, 0.018350245009752814)	(43.0, 0.0319430190910512)	(44.0, 0.036020851315440715)	(45.0, 0.07340098003901126)	(46.0, 0.5933245886486743)	(47.0, 12.996051299129382)	(48.0, 15.056715849854218)	(49.0, 17.05349436239695)	(50.0, 4.643291626171528)	(51.0, 2.062023828132965)	(52.0, 0.6708034009120751)	(53.0, 5.689255591727438)	(54.0, 28.551621957767253)	(55.0, 10.896647342272846)	(56.0, 0.5382738536194159)	(57.0, 0.16175401156745076)	(58.0, 0.09514941856908866)	(59.0, 0.26573873328938336)	(60.0, 0.12505352154794513)	(61.0, 0.06252676077397257)	(62.0, 0.019709522417882652)	(63.0, 0.0033981935203245953)	(64.0, 0.0033981935203245953)	(65.0, 0.0033981935203245953)	(66.0, 0.055050735029258446)	(67.0, 0.18418208880159306)	(68.0, 0.036020851315440715)	(69.0, 0.004077832224389515)	(70.0, 0.0006796387040649191)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1030R_0_M_NS1_week10_S77_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0006699314660110271)	(20.0, 0.0006699314660110271)	(21.0, 0.0006699314660110271)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0006699314660110271)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0006699314660110271)	(40.0, 0.0026797258640441084)	(41.0, 0.005359451728088217)	(42.0, 0.010048971990165405)	(43.0, 0.016078355184264648)	(44.0, 0.02947698450448519)	(45.0, 0.04555533968874984)	(46.0, 0.09446033670755481)	(47.0, 0.36511264897600976)	(48.0, 5.135694618440533)	(49.0, 13.785179776108905)	(50.0, 15.159879144363531)	(51.0, 11.363377526479042)	(52.0, 3.829328259719031)	(53.0, 6.547240217325767)	(54.0, 6.7515693144591316)	(55.0, 4.986299901520074)	(56.0, 14.366680288606476)	(57.0, 12.002492145053562)	(58.0, 3.362386027909345)	(59.0, 0.9506327502696474)	(60.0, 0.32223703515130403)	(61.0, 0.18624094755106554)	(62.0, 0.12996670440613925)	(63.0, 0.07704211859126811)	(64.0, 0.05895396900897038)	(65.0, 0.04220568235869471)	(66.0, 0.0395259564946506)	(67.0, 0.08709109058143352)	(68.0, 0.1333163617361944)	(69.0, 0.06632321513509168)	(70.0, 0.024117532776396975)	(71.0, 0.010048971990165405)	(72.0, 0.0013398629320220542)	(73.0, 0.0006699314660110271)	(74.0, 0.0006699314660110271)	(75.0, 0.0006699314660110271)	(76.0, 0.0006699314660110271)	(77.0, 0.002009794398033081)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0006699314660110271)	(82.0, 0.0013398629320220542)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0006699314660110271)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0006699314660110271)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0006699314660110271)	(100.0, 0.0)
1030R_R_M_NS1_week10_S78_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.003097557575851441)	(34.0, 0.002323168181888581)	(35.0, 0.002323168181888581)	(36.0, 0.002323168181888581)	(37.0, 0.0007743893939628603)	(38.0, 0.003097557575851441)	(39.0, 0.0015487787879257205)	(40.0, 0.003097557575851441)	(41.0, 0.005420725757740022)	(42.0, 0.007743893939628603)	(43.0, 0.010841451515480044)	(44.0, 0.019359734849071508)	(45.0, 0.05885359394117738)	(46.0, 0.5722737621385537)	(47.0, 13.448820604952994)	(48.0, 15.99501293230288)	(49.0, 19.646258924837763)	(50.0, 4.5278547865008445)	(51.0, 1.8430467576316074)	(52.0, 0.6450663651710626)	(53.0, 5.134201681973764)	(54.0, 26.266513853826257)	(55.0, 10.351263029101554)	(56.0, 0.5467189121377793)	(57.0, 0.17810956061145786)	(58.0, 0.08905478030572893)	(59.0, 0.22147536667337805)	(60.0, 0.10764012576083759)	(61.0, 0.06659748788080598)	(62.0, 0.026329239394737247)	(63.0, 0.003097557575851441)	(64.0, 0.0007743893939628603)	(65.0, 0.0038719469698143016)	(66.0, 0.04568897424380876)	(67.0, 0.1269998606099091)	(68.0, 0.027878018182662972)	(69.0, 0.0038719469698143016)	(70.0, 0.0007743893939628603)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1030R_R_M_NS1_week10_S78_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0007640761936780336)	(19.0, 0.0)	(20.0, 0.0015281523873560672)	(21.0, 0.0007640761936780336)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0015281523873560672)	(30.0, 0.0)	(31.0, 0.0007640761936780336)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0007640761936780336)	(38.0, 0.0007640761936780336)	(39.0, 0.0)	(40.0, 0.0022922285810341005)	(41.0, 0.004584457162068201)	(42.0, 0.0068766857431023015)	(43.0, 0.01298929529252657)	(44.0, 0.02521451439137511)	(45.0, 0.044316419233325945)	(46.0, 0.08710468607929583)	(47.0, 0.36370026819074397)	(48.0, 5.460088480023228)	(49.0, 14.312675259976926)	(50.0, 16.577397098038617)	(51.0, 13.228451141147795)	(52.0, 3.9938262643550813)	(53.0, 6.28681892158286)	(54.0, 6.417475950701804)	(55.0, 4.459912742498682)	(56.0, 13.024442797435759)	(57.0, 10.841477112097618)	(58.0, 2.979897155344331)	(59.0, 0.8244382129785982)	(60.0, 0.2758315059177701)	(61.0, 0.16580453402813328)	(62.0, 0.12683664815055357)	(63.0, 0.0817561527235496)	(64.0, 0.052721257363784316)	(65.0, 0.04355234303964792)	(66.0, 0.03667565729654561)	(67.0, 0.05501348594481841)	(68.0, 0.08939691466032992)	(69.0, 0.05348533355746235)	(70.0, 0.02827081916608724)	(71.0, 0.01298929529252657)	(72.0, 0.0068766857431023015)	(73.0, 0.0022922285810341005)	(74.0, 0.0007640761936780336)	(75.0, 0.0015281523873560672)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0015281523873560672)	(80.0, 0.0007640761936780336)	(81.0, 0.0)	(82.0, 0.0007640761936780336)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0007640761936780336)	(87.0, 0.0007640761936780336)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0007640761936780336)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1075R_0_M_NS6_week9_S72_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0006658853611762199)	(37.0, 0.0)	(38.0, 0.0013317707223524397)	(39.0, 0.0013317707223524397)	(40.0, 0.003995312167057319)	(41.0, 0.0026635414447048794)	(42.0, 0.005327082889409759)	(43.0, 0.012651821862348178)	(44.0, 0.03462603878116344)	(45.0, 0.22839867888344345)	(46.0, 11.375319624973365)	(47.0, 20.382085020242915)	(48.0, 16.0198700191775)	(49.0, 13.513477519710207)	(50.0, 4.791045173662902)	(51.0, 1.8511613040698913)	(52.0, 0.49675047943746004)	(53.0, 5.496883656509696)	(54.0, 14.895855529512039)	(55.0, 9.389649477945877)	(56.0, 0.839015555082037)	(57.0, 0.16247602812699766)	(58.0, 0.06459088003409333)	(59.0, 0.09522160664819945)	(60.0, 0.06259322395056467)	(61.0, 0.04661197528233539)	(62.0, 0.015981248668229277)	(63.0, 0.003995312167057319)	(64.0, 0.0006658853611762199)	(65.0, 0.0019976560835286597)	(66.0, 0.03396015341998721)	(67.0, 0.1345088429575964)	(68.0, 0.02996484125292989)	(69.0, 0.004661197528233539)	(70.0, 0.0006658853611762199)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
1075R_0_M_NS6_week9_S72_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0006777455472117549)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0006777455472117549)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0006777455472117549)	(40.0, 0.0060997099249057935)	(41.0, 0.0060997099249057935)	(42.0, 0.007455201019329303)	(43.0, 0.013554910944235096)	(44.0, 0.02507658524683493)	(45.0, 0.05150866158809337)	(46.0, 0.09623986770406918)	(47.0, 0.517119852522569)	(48.0, 8.150567950768565)	(49.0, 28.63881584297991)	(50.0, 18.470599398161955)	(51.0, 4.614091685417627)	(52.0, 3.953967522433378)	(53.0, 9.096700734676173)	(54.0, 10.024534388809066)	(55.0, 5.636131970612953)	(56.0, 5.0858025862770075)	(57.0, 3.810285466424486)	(58.0, 0.9149564887358691)	(59.0, 0.28600862092336055)	(60.0, 0.11657223412042182)	(61.0, 0.0779407379293518)	(62.0, 0.062352590343481444)	(63.0, 0.044053460568764066)	(64.0, 0.02372109415241142)	(65.0, 0.014232656491446852)	(66.0, 0.018976875321929133)	(67.0, 0.06167484479626969)	(68.0, 0.08471819340146935)	(69.0, 0.046086697210399326)	(70.0, 0.023043348605199663)	(71.0, 0.009488437660964567)	(72.0, 0.003388727736058774)	(73.0, 0.0006777455472117549)	(74.0, 0.0006777455472117549)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0013554910944235097)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0006777455472117549)	(85.0, 0.0006777455472117549)	(86.0, 0.0006777455472117549)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0006777455472117549)	(92.0, 0.0006777455472117549)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
